gene	mean_diff	cv_FXS_zscore
THBS2	-8.612675	-0.732409976
THBS3	-13.38340917	2.28568283
THBS4	-6.632041667	0.55439194
THEM4	4.20855	0.339428111
THEM6	-30.64740667	3.063807162
THEMIS2	-4.161683333	-0.210647956
THG1L	-8.86115	-1.219237322
THNSL1	2.33935	-0.577733682
THNSL2	1.815475	-1.175306419
THOC1	7.13615	-1.468201581
THOC2	4.237783333	-1.54570212
THOC3	-3.7081225	1.304665067
THOC5	3.698908333	-0.408173032
THOC6	-4.09120775	3.436692023
THOC7	-3.908158333	-0.816153028
THOP1	-5.611491667	-0.681257305
THPO	-3.447683333	1.122280124
THRA	-2.09162	-0.778223233
THRAP3	6.045433333	-0.36238631
THRB	-0.022991667	-0.298135577
THSD1	3.58345	-0.125552255
THSD4	-1.758908333	-0.323464019
THSD7A	2.3523725	0.566063198
THSD7B	-1.598571667	-0.077091646
THTPA	-0.797028333	0.204865858
THUMPD1	-1.631958333	-1.257741791
THUMPD2	3.767019167	0.110931029
THUMPD3	1.101533333	-1.11144399
THY1	-8.8013	-0.143508393
THYN1	2.201614167	1.494629294
TIA1	2.5875	0.091206746
TIAL1	-0.049116667	0.634174643
TIAM1	1.774783333	-0.497789975
TIAM2	-2.115175	-0.741632566
TICRR	2.776975	-1.094519408
TIE1	-5.574416667	-0.154568727
TIFA	-4.037891667	-0.407156047
TIGAR	1.368583333	-1.227119236
TIGD1	-19.57404167	-0.942490513
TIGD2	-15.01746667	-1.170752024
TIGD3	2.066366667	0.384019038
TIGD4	2.868866667	-0.371118322
TIGD5	3.274825833	2.020432124
TIGD6	2.042414167	1.082706976
TIGD7	-36.33566667	-0.697789836
TIMELESS	4.4898525	0.026689578
TIMM10	3.82095	-1.346839211
TIMM10B	1.034701667	-0.408744888
TIMM13	-0.922467083	2.151357799
TIMM17A	2.10129	-0.388708145
TIMM17B	-1.051599167	-0.219943901
TIMM21	-1.238045	0.876717606
TIMM22	-0.480291667	-1.50394657
TIMM23	7.780281667	0.03380659
TIMM23B	1.112616667	-0.516676454
TIMM29	-1.229693333	0.576289073
TIMM44	-8.90032	0.0756735
TIMM50	-0.076283333	0.551794738
TIMM8A	1.936545833	-0.194563066
TIMM8B	1.135716667	-0.396268791
TIMM9	-1.0969	-0.88796934
TIMMDC1	-0.3881	-1.080085373
TIMP1	2.01965	-0.483671925
TIMP2	-3.6206	-0.487020449
TIMP3	-1.594834167	0.051932578
TINAGL1	0.0034325	-0.898356963
TINCR	-5.438925	-0.500452809
TINF2	0.787783333	-0.473712081
TIPARP	7.720948333	-1.067466702
TIPIN	-2.59155	-1.092749699
TIPRL	2.38845	0.001163878
TIRAP	-1.366758333	-0.030163644
TJAP1	-1.597955833	-0.565145849
TJP1	1.524866667	-1.035067609
TJP2	-1.281091667	-0.832194277
TJP3	-12.09963333	-0.912911905
TK1	-10.2423925	0.536314691
TK2	-6.812808333	-0.195763488
TKFC	-0.780306667	0.024402289
TKT	-3.3667275	-0.790600097
TKTL1	-11.15916667	-0.715832297
TLCD1	-1.221891667	0.552757116
TLCD2	-2.77925	-0.423843801
TLCD3A	-10.96781667	0.169030823
TLCD3B	-1.301871667	1.04017395
TLCD4	0.442948333	0.307660649
TLCD5	6.1651325	0.200727278
TLDC2	1.761603333	0.747792256
TLE1	-7.7818	-0.045896165
TLE3	-9.802515833	-0.513054281
TLE4	4.401700833	0.18112955
TLE5	-8.958073333	-0.74040813
TLE6	-0.735878333	-0.348702772
TLK1	4.555266667	0.034842985
TLK2	-10.354	-0.748499083
TLL2	-2.631275	-1.307877744
TLN1	3.647755833	-0.188480922
TLN2	-28.38549167	-0.942985691
TLNRD1	-10.23393333	-1.241075753
TLR2	8.341	-0.114047789
TLR3	6.4956	-0.269618231
TLR4	-7.816616667	-0.936698411
TLR5	-15.882825	-1.411096144
TLR6	-3.379716667	-1.291412163
TM2D1	6.752525	0.346000746
TM2D2	-2.523625	-0.049887405
TM2D3	-2.005328333	0.622001281
TM4SF19	4.459163333	0.225353978
TM4SF20	1.913291667	-0.051020142
TM6SF1	0.290541667	0.174822483
TM6SF2	4.108866667	0.393168469
TM7SF2	1.515900833	0.991393549
TM7SF3	3.820608333	-0.012452485
TM9SF1	-6.295553333	-0.290923615
TM9SF2	-18.12784167	-0.46684728
TM9SF3	4.687095	1.873012309
TM9SF4	-1.445291667	-0.860264164
TMA16	5.691575	0.148885173
TMA7	-2.927221667	-0.743153888
TMBIM1	3.968506667	0.609117431
TMBIM4	22.25025	-0.83418289
TMBIM6	5.530133333	-1.033228875
TMC1	-11.64726667	-1.330590501
TMC2	2.360675	-0.429317031
TMC3	-0.099711667	0.887624151
TMC5	-10.246775	-0.284389664
TMC6	-14.350675	0.375567616
TMC7	-2.948616667	-1.323934368
TMC8	-1.1705625	1.30262845
TMCC1	-0.571466667	-0.11574602
TMCC2	-1.7479175	0.640223673
TMCC3	3.040208333	-0.933093917
TMCO1	-0.720875	0.195641067
TMCO3	2.237809167	0.788900067
TMCO6	-0.47305	-0.516804128
TMED1	1.893333333	-0.71888754
TMED10	-19.6771	-1.201371225
TMED2	-0.835745	-1.421567128
TMED3	0.686475	-1.003936525
TMED4	-1.268403333	-0.339961438
TMED5	-0.348074167	0.569835543
TMED6	4.393885	-0.087200258
TMED7	5.930943333	0.199598092
TMED8	6.139776667	0.534497062
TMED9	-7.017969167	-0.104645421
TMEFF1	6.8529	-0.031378363
TMEFF2	-8.593441667	-0.188576391
TMEM100	-2.278616667	-0.55592704
TMEM101	-2.3384275	-0.055879274
TMEM104	-2.801528333	0.159579229
TMEM106A	-2.3863425	0.636037867
TMEM106B	3.390875833	0.68427343
TMEM106C	-3.2878125	-0.757446982
TMEM107	0.733558333	0.24340583
TMEM108	-3.766041667	-1.058669382
TMEM109	-2.180709167	0.808104539
TMEM11	-6.702641667	-1.048190576
TMEM115	0.2880025	-0.046524886
TMEM116	9.748641667	1.226610084
TMEM119	0.3169425	0.307216625
TMEM120A	0.916269167	1.832332769
TMEM120B	0.1576325	0.272040963
TMEM121	-85.03641667	1.67767738
TMEM121B	3.942541667	-0.710613248
TMEM123	-6.086566667	-1.06109121
TMEM126A	-0.19899	1.190325896
TMEM126B	-2.682076667	0.18720593
TMEM127	-0.1548	-0.675009138
TMEM128	-1.578041667	-0.415142595
TMEM129	-5.469166667	1.163190608
TMEM130	23.37076667	1.129096515
TMEM131	0.672709167	0.997103156
TMEM131L	2.541346667	0.232292723
TMEM132A	-5.381990833	0.152017639
TMEM132B	-1.494681833	1.584101542
TMEM132C	179.09155	-0.221880821
TMEM132D	181.0738667	-0.56577837
TMEM132E	1.935596667	0.529858419
TMEM134	-3.0043275	0.396699082
TMEM135	-10.83833333	-0.868198196
TMEM138	-2.708966667	-1.229940668
TMEM139	-11.80715833	-0.581550878
TMEM140	-27.48408333	-0.725492933
TMEM141	0.901891667	-0.149615673
TMEM143	-3.597820833	0.05928231
TMEM144	4.543783333	-0.43402934
TMEM145	-8.590326667	0.435375918
TMEM147	-3.1806125	0.821179318
TMEM14A	-4.471575	-0.498299164
TMEM14B	5.42863	-0.064188916
TMEM14C	-5.942475	-0.485601769
TMEM150A	-2.613860833	0.403332707
TMEM150C	4.363675	-0.735295769
TMEM151B	-6.39607	-0.122233227
TMEM154	1.648966667	-1.097091643
TMEM156	-4.971158333	-0.319307788
TMEM158	1.303023333	-0.536255752
TMEM160	-5.387175	0.429101924
TMEM161A	-23.875075	-0.486405569
TMEM161B	0.002233333	-0.079586395
TMEM163	4.770564167	1.064869517
TMEM164	2.275648333	0.002567444
TMEM165	1.462875	-0.038984103
TMEM167A	-0.32935	-0.196549054
TMEM167B	3.299166667	-1.041099836
TMEM168	7.32543	0.845277312
TMEM169	-7.139766667	-0.189102705
TMEM17	-7.127008333	-0.309413018
TMEM170A	5.28895	-0.357454086
TMEM170B	-4.832649167	0.356898362
TMEM175	1.49195	-0.404640347
TMEM177	-1.074125	-0.378979156
TMEM178A	2.095766667	1.380582787
TMEM178B	4.325058333	-0.435645798
TMEM179	4.921158333	1.514537312
TMEM179B	-4.4032625	-0.607906578
TMEM18	1.448333333	-0.840860682
TMEM181	-6.7536525	0.510808929
TMEM182	9.073466667	-0.837608717
TMEM183A	-2.62165	0.008779495
TMEM184A	-0.699205	0.358819135
TMEM184B	-2.725388333	-0.170792166
TMEM184C	0.924716667	0.45631533
TMEM185A	0.742345833	-0.683424798
TMEM185B	-15.93525	-1.607280158
TMEM186	3.792141667	-0.871000915
TMEM187	1.771718333	-0.294685339
TMEM19	0.376366667	1.353852685
TMEM191B	-0.926920833	1.685692745
TMEM191C	1.226714167	2.063867665
TMEM192	2.016683333	-0.67018071
TMEM198	-2.399010833	3.024743833
TMEM199	4.141685833	-0.418491735
TMEM200A	3.259628333	0.462591545
TMEM200B	-2.891829167	2.073030843
TMEM200C	-0.097744167	0.60144798
TMEM201	0.186190833	0.044538398
TMEM203	-4.18886	0.032683554
TMEM204	-1.420881667	0.458281524
TMEM205	-15.67438333	-0.062838288
TMEM208	-1.519994167	0.566697353
TMEM209	-0.297883333	-0.537330371
TMEM212	8.475016667	-1.265291621
TMEM213	-15.932175	-1.152583062
TMEM214	2.236898333	1.04360368
TMEM216	-6.940083333	-0.893878474
TMEM217	7.396075	-0.503781943
TMEM218	5.973858333	-0.616368534
TMEM219	-10.60765	-0.783118847
TMEM220	1.901523333	0.17009289
TMEM221	-7.863783333	0.100536203
TMEM222	3.550739167	0.654469741
TMEM223	-2.302185	0.952245237
TMEM225B	-8.372333333	-0.159160959
TMEM229B	-1.197616667	-1.044052158
TMEM230	6.28795	0.45567175
TMEM231	0.286808333	-0.371306251
TMEM232	-3.333033333	-0.448128197
TMEM234	0.733788333	-0.221900037
TMEM236	2.416325	0.282591852
TMEM237	-1.308833333	-1.10271918
TMEM240	2.996975833	1.193023809
TMEM241	11.60536417	0.644929695
TMEM242	-3.218658333	-0.695266567
TMEM243	-19.66383333	-0.815516225
TMEM245	4.922085	-1.013625254
TMEM248	-10.15076083	0.296792536
TMEM25	-2.56745	-0.074522303
TMEM250	2.14832	1.150490957
TMEM253	-6.843258333	-1.164262808
TMEM254	-3.801624167	0.204093549
TMEM255A	1.515336667	-0.396397334
TMEM255B	1.887766667	-0.539488742
TMEM256	-6.533811667	1.607390158
TMEM258	0.0581225	0.83816348
TMEM259	-0.7808425	1.178690702
TMEM260	3.620938333	1.975730469
TMEM262	3.240796667	-0.392325726
TMEM263	-1.2067	-0.39381995
TMEM266	-2.152373333	0.399598581
TMEM267	8.857416667	-0.74845195
TMEM268	-12.354775	0.177097386
TMEM269	6.983891667	-0.771690613
TMEM30A	5.8751875	0.915437436
TMEM33	6.294786667	-0.933616143
TMEM35A	-0.200066667	-1.414366463
TMEM35B	1.623135	-0.054389885
TMEM37	-8.406333333	-0.308153393
TMEM38A	-4.573141667	2.493475627
TMEM38B	-1.501175	0.370706649
TMEM39A	-28.2965	-0.610100592
TMEM39B	-7.505791667	0.151180168
TMEM40	-9.170491667	-0.714194356
TMEM41A	2.622816667	-0.02442742
TMEM41B	1.584875	-0.138584586
TMEM42	-12.29841667	-1.571757746
TMEM43	1.070925	-0.419687081
TMEM44	2.231316667	-0.16972257
TMEM45A	-2.911575	-0.051584598
TMEM45B	-8.646466667	0.190164488
TMEM47	1.560416667	-0.707029463
TMEM50A	-5.348385833	-0.210695736
TMEM50B	0.272066667	0.047442986
TMEM51	3.919766667	-0.62247261
TMEM52	-16.7841475	2.277624496
TMEM52B	-12.1836	-1.704065072
TMEM53	-2.107583333	-0.525109808
TMEM54	-8.729251667	0.538891198
TMEM59	3.995291667	-0.228601912
TMEM59L	-16.87119167	-0.797427161
TMEM60	5.377463333	-0.48191986
TMEM62	2.121633333	-1.320633546
TMEM63A	1.223208333	-0.678910023
TMEM63B	-4.703615833	-0.386282364
TMEM63C	2.41585	-0.920176141
TMEM64	-8.486808333	-1.257232776
TMEM65	1.290758333	-0.410406911
TMEM67	3.246541667	-1.31628608
TMEM68	4.210416667	-0.831905931
TMEM69	-1.94259	0.949734083
TMEM70	8.798016667	-0.833240816
TMEM74	-5.423408333	-0.386560224
TMEM74B	1.063983333	0.235252502
TMEM79	-2.398623333	0.065248479
TMEM80	-4.7416875	0.591079753
TMEM81	7.394408333	0.548624038
TMEM86A	3.9385825	0.351418482
TMEM86B	-0.568955833	0.908995081
TMEM87A	5.993833333	-1.037160445
TMEM87B	2.317208333	-1.212365745
TMEM88	3.073578333	0.337598783
TMEM88B	2.241491667	1.119002094
TMEM89	-5.691275	-0.848596304
TMEM8B	-1.2890575	0.261236726
TMEM9	2.351608333	-0.375335018
TMEM91	-1.563141667	0.216300289
TMEM92	-2.364775	-0.145892958
TMEM94	0.697816667	-0.550836435
TMEM97	-2.583933333	-1.367141781
TMEM98	4.073091667	0.177890815
TMEM9B	-2.588833333	-0.434411885
TMF1	2.069025	-0.204003915
TMIGD2	-1.928599167	1.213344875
TMLHE	-9.130858333	-0.604618736
TMOD1	-10.28296667	-0.222200184
TMOD2	-5.512733333	-0.011506348
TMOD3	1.426083333	-1.062955007
TMOD4	9.861483333	1.05065375
TMPO	3.121408333	-0.677299894
TMPPE	-5.9869	-1.043014742
TMPRSS11B	15.546775	-1.223141142
TMPRSS11D	-1.58607	-0.198992126
TMPRSS2	-21.63798333	-0.110344956
TMPRSS4	-9.150183333	0.225716504
TMPRSS5	11.2549	-0.232168584
TMPRSS9	-12.71635	-1.089888817
TMSB10	-9.406025	-0.431724891
TMSB15A	-5.683641667	-0.401289055
TMSB15B	-5.762666667	-0.611686369
TMSB4X	-3.6807375	-0.080349353
TMSB4Y	-9.06245	-0.114169751
TMTC1	1.696483333	-0.344209652
TMTC2	-8.384116667	-0.665996446
TMTC3	4.0320575	1.825275428
TMTC4	6.041181667	0.296393559
TMUB1	-0.597493333	1.355057007
TMUB2	-8.618589167	-0.148080834
TMX1	-3.2785	0.150818583
TMX2	-3.612675	0.13425286
TMX3	6.5880075	1.399423978
TMX4	3.970533333	-1.005883282
TNC	2.413616667	-0.425559175
TNFAIP1	-2.628001667	0.173883267
TNFAIP2	-6.416244167	2.241039677
TNFAIP3	0.906405	0.356055732
TNFAIP8	-0.934003333	0.195907156
TNFAIP8L1	-1.669341667	0.226623924
TNFAIP8L3	7.634158333	-0.604132186
TNFRSF10A	-30.48065	-0.856544421
TNFRSF10B	5.652411667	0.107097902
TNFRSF10C	8.388191667	-1.529188659
TNFRSF10D	-10.294825	-0.404867406
TNFRSF11A	-3.267495	0.078986951
TNFRSF11B	-6.1025	-1.311237827
TNFRSF12A	-7.128508333	2.634615739
TNFRSF13C	-6.670116667	0.778007698
TNFRSF14	-2.8793825	1.071766806
TNFRSF19	-2.4312	-1.04238771
TNFRSF1A	2.275338333	0.820264059
TNFRSF1B	-8.262831667	1.514948845
TNFRSF21	2.876208333	0.006966766
TNFRSF25	-13.1884625	1.947873779
TNFRSF9	1.160116667	-0.515319006
TNFSF12	-0.145480833	0.222380217
TNFSF13	-4.21189	-0.748996149
TNFSF14	-114.5905917	0.195946656
TNFSF15	-7.005225	-0.247106469
TNFSF4	5.695408333	-0.832736191
TNFSF9	-70.257025	-0.014617731
TNIK	3.364341667	-0.608151694
TNIP1	1.212178333	-0.48289907
TNIP2	-9.111816667	-0.418601297
TNIP3	11.29185	0.357575957
TNK1	-12.250375	0.241874235
TNK2	-2.782634167	-0.229625052
TNKS	19.14556667	-1.295980693
TNKS1BP1	-15.82678333	0.051129515
TNKS2	-5.435175	-1.109102673
TNN	7.5586225	0.849887215
TNNC1	-6.903668333	0.325313722
TNNI1	6.125075833	0.488748992
TNNI3	-4.908688333	1.350049196
TNNI3K	-0.449758333	-0.733300016
TNNT1	-0.404016667	-0.910028257
TNNT2	-2.702519167	0.810577627
TNPO1	4.039591667	-1.120933478
TNPO2	-6.740213333	0.59133323
TNPO3	3.971	-0.102435339
TNRC18	-9.998610833	-0.399443759
TNRC6A	-5.237013333	0.321837742
TNRC6B	-9.465725	-0.788893816
TNRC6C	-2.653566667	-0.453155866
TNS1	4.606075833	-0.296162034
TNS2	-6.659638333	0.067725213
TNS3	-13.59478333	-0.84576365
TNXB	0.1953025	-0.015446312
TOB1	1.024138333	0.814858394
TOB2	-10.7054	0.082179102
TOE1	-2.290675	0.091669381
TOGARAM1	-11.95048333	-0.45470474
TOGARAM2	-9.067983333	-1.381490164
TOLLIP	3.592491667	-0.026271837
TOM1	-0.906938333	0.242276382
TOM1L1	-1.454658333	0.447956746
TOM1L2	2.961113333	1.230009724
TOMM20	-12.2383	-1.219866574
TOMM22	-4.859316667	-0.326824127
TOMM34	-0.2657225	0.189675043
TOMM40	1.120813333	0.786111261
TOMM40L	-3.7382	-0.388065951
TOMM5	0.864708333	0.17613139
TOMM6	1.137975	-0.309370226
TOMM7	0.284625	-0.766792088
TOMM70	-1.171508333	-1.341087421
TONSL	-4.0391325	2.066254521
TOP1	-1.846083333	-0.980940858
TOP1MT	-35.57989167	-0.572809024
TOP2A	0.410258333	-0.838373639
TOP2B	5.139598333	-1.262427164
TOP3A	2.458850833	-0.507726039
TOP3B	-4.921633333	-1.28947607
TOPBP1	1.515333333	-0.842172073
TOPORS	6.182275	-0.360713885
TOR1A	1.968044167	1.14693488
TOR1AIP1	7.896578333	0.465511056
TOR1AIP2	0.989890833	0.337029432
TOR1B	-3.243923333	1.073275018
TOR2A	1.685375	0.659815211
TOR3A	1.724108333	0.593891256
TOR4A	-30.302075	0.528380562
TOX	1.458866667	-1.137369468
TOX2	-11.08369167	0.121772828
TOX3	0.56025	-0.216753733
TOX4	2.553064167	-0.368555348
TP53	-25.64546667	-0.647539201
TP53BP1	-0.694723333	0.655293585
TP53BP2	-5.459566667	-0.500089725
TP53I11	2.205266667	-0.663939144
TP53I13	3.85282	0.063893863
TP53I3	-1.379188333	-0.434845908
TP53INP1	2.881133333	-0.759481143
TP53INP2	-3.064383333	0.897802684
TP53RK	-5.856425	-0.508538445
TP53TG5	-3.119838333	0.708746654
TP73	1.557298333	0.882803858
TPBG	1.523408333	0.036279979
TPCN1	-8.750558333	-0.65746976
TPCN2	4.032810833	0.770604301
TPD52	12.82978	0.454359551
TPD52L1	-6.058683333	-0.026857085
TPD52L2	-3.808220833	1.476119969
TPGS1	-4.249666667	0.134685026
TPGS2	-15.3272	-0.442933076
TPH1	5.959275	0.923015922
TPH2	4.946645833	0.506640469
TPI1	4.257635833	1.304900147
TPK1	-13.3539	-0.164064113
TPM1	3.997003333	1.799876646
TPM2	5.975229167	0.523188373
TPM3	17.47804167	-1.200167217
TPM4	-4.9002275	0.141734077
TPMT	3.740816667	-1.147137833
TPO	-10.71689167	0.330691532
TPP1	-7.78785275	1.122332658
TPP2	4.974028333	-0.487888696
TPPP	-25.15265	-0.420879692
TPPP3	1.994241667	0.819258498
TPR	4.785525	0.233159885
TPRA1	-6.800579167	-0.044530621
TPRG1	-3.958683333	-1.080478031
TPRG1L	2.900231667	0.089805335
TPRKB	-3.709283333	-1.492063337
TPRN	-0.3205625	2.086899249
TPSG1	-2.019674167	1.19088308
TPST1	2.296208333	-1.193290483
TPST2	-2.3488625	0.47348926
TPT1	3.425556667	-0.31399935
TPX2	-1.090225	-1.357102244
TRA2A	-9.436408333	-0.984392393
TRA2B	5.666853333	0.770895479
TRABD	-6.136066667	3.139170235
TRABD2A	-8.339058333	-0.869153056
TRABD2B	-0.725691667	-0.651118501
TRAF1	-2.184001667	0.288128359
TRAF2	-3.211633333	-0.756348372
TRAF3	-3.772365833	0.200510312
TRAF3IP1	-0.26305	0.708657874
TRAF3IP2	-7.6926675	0.326411998
TRAF3IP3	-1.92775	-0.322352122
TRAF4	-2.729575	1.273366342
TRAF5	-6.385025	-0.366708458
TRAF6	-3.964383333	-0.959050657
TRAF7	-2.693793333	0.89498832
TRAFD1	1.723634167	-0.339723835
TRAIP	-6.872791667	0.505267431
TRAK1	-7.2375	-1.608710468
TRAK2	5.912741667	-0.678284709
TRAM1	2.806158333	0.05970713
TRAM1L1	4.471033333	-0.261917841
TRAM2	-12.232275	0.576269681
TRANK1	0.458208333	-0.162780014
TRAP1	-2.49276	0.454521056
TRAPPC1	-0.191316667	-0.115355783
TRAPPC10	3.349883333	-0.807227944
TRAPPC11	6.477066667	-0.490704403
TRAPPC12	-0.110375	0.750932195
TRAPPC13	1.362546667	0.429600707
TRAPPC14	-2.698271667	0.016509372
TRAPPC2	-8.622658333	-0.418362385
TRAPPC2B	-12.23553333	0.125270732
TRAPPC2L	0.254773333	-1.085434863
TRAPPC3	-1.868175	-1.473116516
TRAPPC3L	-2.111033333	-0.525030582
TRAPPC4	2.683318333	0.060490158
TRAPPC5	-1.949991667	-0.918354722
TRAPPC6A	-0.4494975	-0.102680362
TRAPPC6B	-3.702908333	-0.194747345
TRAPPC8	-9.491333333	-0.865096271
TRAPPC9	105.69845	0.333201546
TRDMT1	-15.43023333	-0.360265645
TREH	-9.157888333	0.856646137
TRERF1	0.080975	-0.502899345
TREX1	-4.375970833	1.781752738
TRH	0.979841667	0.146389688
TRHDE	1.864305833	0.681217284
TRHR	8.675733333	-0.871521416
TRIAP1	-1.4996775	0.747465926
TRIB1	-3.960580833	-0.135080578
TRIB2	-3.31145	0.309509596
TRIB3	2.304033333	-1.054142254
TRIL	-4.484975	-0.499586476
TRIM11	1.538823333	0.146323394
TRIM13	-2.535675	-1.136484653
TRIM14	-0.600483333	-0.607807179
TRIM16	-15.99044167	-0.0413639
TRIM17	-0.058591667	0.807898966
TRIM2	-10.14766667	-0.40373821
TRIM21	7.131708333	0.062355012
TRIM22	-0.361541667	-0.334900795
TRIM23	0.1764525	0.925399768
TRIM24	43.12113333	1.224068026
TRIM25	-14.9819	-0.932796384
TRIM26	-0.538941667	-0.048753552
TRIM27	1.964313333	-0.826875647
TRIM28	-3.407586667	0.202361981
TRIM3	2.019920833	0.065152717
TRIM32	-0.748083333	-1.279008993
TRIM33	4.142966667	-1.286960843
TRIM34	3.004316667	-0.953888442
TRIM35	4.409241667	-0.989442119
TRIM36	-2.558975	-1.054783384
TRIM37	5.8175	-0.038870982
TRIM38	4.953141667	-0.64358901
TRIM39	3.166193333	0.556027964
TRIM4	-30.554125	0.177742962
TRIM41	-1.01611	-0.946494925
TRIM44	41.50458333	0.447564858
TRIM45	-3.999775	-0.166587887
TRIM46	-0.15821	0.965404891
TRIM47	-4.282964167	1.153109705
TRIM49D1	0.142901667	-0.828280946
TRIM5	2.913908333	-0.267666178
TRIM52	-3.874941667	-0.843717838
TRIM56	-6.5119	-0.826463087
TRIM58	-51.51010833	4.627653249
TRIM59	16.70676667	0.330118102
TRIM6	0.739725	-1.597323687
TRIM61	2.269325	-0.619403238
TRIM62	-3.284538333	0.54271302
TRIM65	-5.692614167	0.041771991
TRIM66	1.054583333	0.189915848
TRIM68	6.871416667	0.167638103
TRIM69	-13.97560833	-0.700246315
TRIM7	-6.126133333	0.092640698
TRIM71	-6.769541667	0.292672125
TRIM72	-6.426041667	0.927470308
TRIM73	-1.264291667	-0.046948155
TRIM74	-3.776700833	-0.03142475
TRIM8	0.557196667	-0.493096861
TRIM9	-0.807633333	-0.774229229
TRIML2	0.0947	-0.719617618
TRIO	0.98851	0.482939358
TRIOBP	-1.312361667	0.378428451
TRIP10	58.55924167	-0.094591861
TRIP11	4.696291667	0.558248956
TRIP12	1.869583333	-0.552107854
TRIP13	4.935270833	-0.355403365
TRIP4	-4.375833333	-0.39612614
TRIP6	-1.965700833	-0.933959019
TRIQK	8.065985833	2.286230198
TRIR	-1.214016667	1.012434342
TRIT1	1.58755	0.342051476
TRMO	4.8745975	1.566989644
TRMT1	5.128076667	-0.441713072
TRMT10A	3.922679167	1.102813597
TRMT10B	-3.111441667	-0.23887254
TRMT10C	-0.454641667	3.35E-05
TRMT11	9.412956667	0.503570995
TRMT112	-1.344973333	-1.706673025
TRMT12	-1.301336667	0.679830067
TRMT13	-0.9675425	-0.322699896
TRMT1L	6.797883333	0.497274876
TRMT2A	1.273549167	0.906683539
TRMT2B	-4.004841667	-0.598820898
TRMT44	-2.643483333	0.179953486
TRMT5	2.7068575	1.220647956
TRMT6	-0.82458	1.083343136
TRMT61A	2.438974167	0.953962675
TRMT61B	-1.56506	0.256052201
TRMT9B	2.791483333	-0.242035058
TRMU	0.817231667	0.613139197
TRNAU1AP	2.466391667	-0.552593535
TRNP1	-5.040258333	1.044239844
TRNT1	43.25873333	3.746475986
TRO	4.73024	-0.307018544
TROAP	0.591226667	1.642942767
TRPC1	6.821066667	-0.831202448
TRPC3	7.155781667	-0.499368392
TRPC4	-2.810544167	0.376359495
TRPC4AP	7.2167975	1.255351687
TRPC5	4.731425	-0.839953281
TRPM3	12.33513333	0.847033541
TRPM4	1.022375	-0.630895923
TRPM5	-0.838703333	0.417118174
TRPM6	6.897491667	-1.268136961
TRPM7	1.662883333	-1.226943068
TRPM8	10.355265	0.146573438
TRPS1	-13.94106667	-0.342563743
TRPT1	-2.537075833	2.774606835
TRPV1	-12.94476667	-1.382338129
TRPV3	-6.254566667	-0.469717677
TRPV4	-3.422991667	-0.593048673
TRPV6	1.847941667	0.202284756
TRRAP	-0.4483225	-0.100433541
TRUB1	-0.423820833	0.487113621
TRUB2	1.3564125	0.250711467
TSACC	0.8427	-0.878970814
TSC1	-0.753225	0.630696171
TSC2	-1.456015	-0.290659337
TSC22D1	0.458345833	0.602641181
TSC22D2	9.41305	-0.003127212
TSC22D3	-4.053365	-0.300685836
TSC22D4	-4.678281667	0.274664169
TSEN15	-7.494083333	0.759074615
TSEN2	0.55715	-0.585426836
TSEN34	-1.093595	1.443491872
