	gene	mean_diff	cv_FXS_zscore	cv_NL_zscore	NPC_BREACH
18501	ZBED2	-7.289141667	-0.934985245	-0.299212533	FALSE
18502	ZBED3	1.622853333	0.423774386	0.46657728	FALSE
18503	ZBED4	-0.373616667	0.228614784	-0.084510963	FALSE
18504	ZBED5	-3.356225	-1.764268625	-0.13015274	FALSE
18505	ZBED6	-39.79444167	0.780111662	1.211215022	FALSE
18506	ZBP1	-0.730308333	-0.585089105	-0.792823743	FALSE
18507	ZBTB1	0.241485	-0.301581805	-1.191344002	FALSE
18508	ZBTB10	5.75075	-0.757528419	0.923167258	FALSE
18509	ZBTB11	-14.45164167	-0.715123322	-1.03270113	FALSE
18510	ZBTB12	-1.894974167	0.712953944	0.820875321	FALSE
18511	ZBTB14	2.528483333	0.698130548	0.169256004	FALSE
18512	ZBTB16	2.342425	0.45590193	-0.00765141	FALSE
18513	ZBTB17	-0.809516667	0.068173822	1.321032757	FALSE
18514	ZBTB18	1.091525	1.320308973	1.092210496	FALSE
18515	ZBTB2	-0.117691667	0.665673077	0.081544599	FALSE
18516	ZBTB20	6.292308333	-0.319533723	0.887385075	FALSE
18517	ZBTB21	-19.876125	-1.349988164	-1.026492595	FALSE
18518	ZBTB22	-6.25144	2.689097601	0.868881632	FALSE
18519	ZBTB24	2.299558333	-0.01096349	-1.159919704	FALSE
18520	ZBTB25	-1.291858333	0.294440249	1.15030429	FALSE
18521	ZBTB26	5.0483525	1.341660325	1.126489418	FALSE
18522	ZBTB3	0.139801667	0.387949343	0.364877914	FALSE
18523	ZBTB32	-6.778783333	0.530910126	0.221573162	FALSE
18524	ZBTB33	1.541081667	0.228600489	-0.600179485	FALSE
18525	ZBTB34	2.793128333	0.008885139	0.515458038	FALSE
18526	ZBTB37	-8.887233333	-1.009066041	0.12996974	FALSE
18527	ZBTB38	-4.7911	-0.530102298	-0.374073778	FALSE
18528	ZBTB39	-3.592370833	-0.616293085	-0.069139613	FALSE
18529	ZBTB4	3.857125	-0.158921718	0.018712584	FALSE
18530	ZBTB40	-1.478933333	-0.059565124	-0.654777183	FALSE
18531	ZBTB41	2.479419167	0.207492034	2.666302371	FALSE
18532	ZBTB42	-0.037373333	0.32588316	0.894016296	FALSE
18533	ZBTB43	-14.54749167	-0.63223498	-0.305555028	FALSE
18534	ZBTB44	2.0089275	0.504358069	-0.444535137	FALSE
18535	ZBTB45	2.167513333	0.286412848	0.517862708	FALSE
18536	ZBTB46	-4.603593333	1.0790179	-0.49234388	FALSE
18537	ZBTB47	-1.777134167	0.717989723	1.63228927	FALSE
18538	ZBTB48	2.031811667	-0.178237478	0.31355083	FALSE
18539	ZBTB49	7.770458333	-1.735366866	-0.779550041	FALSE
18540	ZBTB5	-2.62201	0.451299555	0.29319142	FALSE
18541	ZBTB6	6.512608333	-0.388254851	-1.103557273	FALSE
18542	ZBTB7A	-6.197866667	0.080125458	-0.684850785	FALSE
18543	ZBTB7B	0.72952	0.002856228	-0.649462025	FALSE
18544	ZBTB7C	1.5426925	1.108639534	-0.636422636	FALSE
18545	ZBTB8A	1.985433333	-1.425970075	-0.734458687	FALSE
18546	ZBTB8B	-2.478491667	-0.583987677	0.632178793	FALSE
18547	ZBTB8OS	-5.986458333	-0.680095846	1.158584128	FALSE
18548	ZBTB9	-6.72725	-0.686647222	0.13745005	FALSE
18549	ZC2HC1A	0.750283333	-0.276835538	-0.938080248	FALSE
18550	ZC2HC1B	-26.68400833	-1.099050795	-0.786662578	FALSE
18551	ZC2HC1C	-0.961933333	-0.977936811	-0.217127008	FALSE
18552	ZC3H10	-6.944496667	0.450269068	0.667610578	FALSE
18553	ZC3H11A	-39.79444167	0.780111662	1.211215022	FALSE
18554	ZC3H11B	0.944575	-1.025937455	0.1306767	FALSE
18555	ZC3H11C	9.067375	-0.938060275	-1.250197655	FALSE
18556	ZC3H12A	2.759869167	0.614889855	-0.735348092	FALSE
18557	ZC3H12B	-4.416775	-1.28320547	-0.531640078	FALSE
18558	ZC3H12C	-7.099175	-1.202735278	-1.116336549	FALSE
18559	ZC3H12D	-0.308625	0.502731857	-0.82464818	FALSE
18560	ZC3H13	-5.072075	-0.347744378	0.604198448	FALSE
18561	ZC3H14	-6.862130833	0.02788355	-0.48110191	FALSE
18562	ZC3H15	1.135195	-0.685519196	1.15749615	FALSE
18563	ZC3H18	1.991674167	0.22743634	1.402050187	FALSE
18564	ZC3H3	5.61035	-0.560720771	-0.851700312	FALSE
18565	ZC3H4	-4.879163333	-0.074526286	0.260671713	FALSE
18566	ZC3H6	-1.233166667	-1.06732208	-1.113473787	FALSE
18567	ZC3H7A	2.840908333	0.172794915	-1.35550846	FALSE
18568	ZC3H7B	-7.574925	-1.293817121	0.364274732	FALSE
18569	ZC3H8	-23.697	-0.642078638	-0.526701952	FALSE
18570	ZC3HAV1	5.853275	-1.164360446	-0.915938474	FALSE
18571	ZC3HAV1L	-1.456633333	-1.435208431	-0.856451591	FALSE
18572	ZC3HC1	-4.873925	-0.007734326	-1.260118944	FALSE
18573	ZC4H2	2.669358333	-1.562372026	0.012987352	FALSE
18574	ZCCHC10	2.550458333	-0.393275459	-0.500838075	FALSE
18575	ZCCHC12	-14.86779167	-0.95950408	-0.656311895	FALSE
18576	ZCCHC13	2.161366667	-0.924054023	-0.226917577	FALSE
18577	ZCCHC14	4.567983333	-0.289615746	-0.331987108	FALSE
18578	ZCCHC17	1.272654167	0.10865022	0.073337032	FALSE
18579	ZCCHC18	4.667416667	-0.518016107	-1.101634233	FALSE
18580	ZCCHC2	0.324720833	0.467675995	1.518004067	FALSE
18581	ZCCHC24	-1.72849	0.338859849	1.123615846	FALSE
18582	ZCCHC3	-7.453891667	0.138182448	0.110140694	FALSE
18583	ZCCHC4	2.751858333	0.118481448	-0.063843614	FALSE
18584	ZCCHC7	2.604025	-0.579410564	-0.672147953	FALSE
18585	ZCCHC8	-3.931066667	-0.825108522	0.150416444	FALSE
18586	ZCCHC9	-0.609786667	-0.101085831	0.451552379	FALSE
18587	ZCRB1	0.416961667	1.055636099	0.112315726	FALSE
18588	ZCWPW1	-2.28877	0.529586795	-0.628344562	FALSE
18589	ZCWPW2	-1.523083333	0.138111143	-0.469423112	FALSE
18590	ZDBF2	-24.917625	-1.02326828	-1.035828459	FALSE
18591	ZDHHC1	-1.0117	0.140170243	1.023167383	FALSE
18592	ZDHHC11	-43.94441667	-0.33137743	0.336939189	FALSE
18593	ZDHHC11B	-1.474	-0.835851007	-0.732497985	FALSE
18594	ZDHHC12	-3.839013333	0.569530439	-0.410749708	FALSE
18595	ZDHHC13	4.917483333	-0.789293198	-0.509397008	FALSE
18596	ZDHHC14	7.047466667	-0.838589171	-0.071045003	FALSE
18597	ZDHHC15	-0.430783333	-1.464159418	-0.843066351	FALSE
18598	ZDHHC16	-3.936608333	-0.298131534	0.245290021	FALSE
18599	ZDHHC17	1.0361	0.059597946	-0.269412347	FALSE
18600	ZDHHC18	-3.92876	0.247872861	-0.242350469	FALSE
18601	ZDHHC19	-12.95581667	0.830905747	0.866207833	FALSE
18602	ZDHHC2	2.812706667	0.05117573	-0.149983383	FALSE
18603	ZDHHC20	-0.66425	0.925364205	0.133199902	FALSE
18604	ZDHHC21	-1.133991667	-0.725660215	-0.781013964	FALSE
18605	ZDHHC22	-6.820020833	-0.421119166	0.027763604	FALSE
18606	ZDHHC23	-2.339866667	-0.861261739	-0.271914808	FALSE
18607	ZDHHC24	-0.417983333	-0.114017339	1.003175767	FALSE
18608	ZDHHC3	-5.463081667	0.879867054	-0.306176196	FALSE
18609	ZDHHC4	0.909725	-0.223303525	-0.667126748	FALSE
18610	ZDHHC5	-1.00549	0.141258441	0.039721485	FALSE
18611	ZDHHC6	1.14959	1.134989311	2.340421845	FALSE
18612	ZDHHC7	-0.82094	0.062842477	0.773511474	FALSE
18613	ZDHHC8	-4.786870833	0.380207693	0.281636749	FALSE
18614	ZDHHC9	-5.846666667	-1.236889707	-0.487773076	FALSE
18615	ZEB1	1.794416667	-0.989553311	-0.12901261	FALSE
18616	ZEB2	2.864358333	-0.966957846	-1.294841051	FALSE
18617	ZER1	6.459825	-0.983851314	1.033543868	FALSE
18618	ZFAND1	2.67598	-0.448857005	0.582360446	FALSE
18619	ZFAND2A	5.959604167	0.774505805	1.153756928	FALSE
18620	ZFAND2B	-7.443316667	0.222877018	-0.422816326	FALSE
18621	ZFAND3	-5.266531667	-0.761076465	0.719443386	FALSE
18622	ZFAND4	7.939741667	-0.592176966	0.597444239	FALSE
18623	ZFAND5	-4.123256667	0.969492687	-0.692535074	FALSE
18624	ZFAND6	3.472316667	-0.979305002	-1.190237864	FALSE
18625	ZFAT	-4.084816667	-0.847586145	0.134437315	FALSE
18626	ZFC3H1	0.61736	1.528549962	2.496139002	FALSE
18627	ZFHX2	0.175141667	0.818741149	0.102925853	FALSE
18628	ZFHX3	6.716116667	-0.243556455	-1.449252946	FALSE
18629	ZFHX4	3.455273333	-0.644815939	-0.266773503	FALSE
18630	ZFP1	7.836083333	-0.192271618	-1.239687757	FALSE
18631	ZFP14	25.53825	-1.240342216	-0.899602673	FALSE
18632	ZFP2	34.06941667	-0.3859899	-0.823859736	FALSE
18633	ZFP28	-82.92175	-0.927448657	-0.70373312	FALSE
18634	ZFP3	-0.989083333	-0.03727594	-0.341434662	FALSE
18635	ZFP30	54.745	-0.513511679	-1.32049077	FALSE
18636	ZFP36	-2.649406667	3.718662922	2.666874877	FALSE
18637	ZFP36L1	0.823958333	1.721749716	-0.896228123	FALSE
18638	ZFP36L2	-2.04577	1.809140437	-0.261114116	FALSE
18639	ZFP37	-52.55966667	-0.249079541	-1.173155389	FALSE
18640	ZFP41	-13.46225	0.254072229	-0.486460806	FALSE
18641	ZFP42	-13.71530833	-0.695584819	-0.648760821	FALSE
18642	ZFP57	-25.90675	-0.624599765	-0.991022481	FALSE
18643	ZFP62	-59.72366667	-0.436071082	0.105693992	FALSE
18644	ZFP64	-3.012108333	-1.229788819	-0.511528968	FALSE
18645	ZFP69	-10.17753333	-0.538925655	-0.826931185	FALSE
18646	ZFP69B	-28.89791667	-0.477190283	-1.195327856	FALSE
18647	ZFP82	-20.99716667	-0.797617374	-0.996166614	FALSE
18648	ZFP90	1.407583333	-1.141196006	-0.731076763	FALSE
18649	ZFP91	6.918800833	1.692026966	-1.456530874	FALSE
18650	ZFP92	0.405574167	0.15181241	-0.167689032	FALSE
18651	ZFPL1	-1.4118675	0.113152632	-1.194898393	FALSE
18652	ZFPM1	-2.356843333	1.831740543	0.400135892	FALSE
18653	ZFPM2	3.6723425	2.347116736	0.291681478	FALSE
18654	ZFR	-8.685675	-1.593390572	1.03866713	FALSE
18655	ZFR2	-5.254541667	-0.108102541	1.153203692	FALSE
18656	ZFTA	-2.3499125	0.658258279	1.36759813	FALSE
18657	ZFTRAF1	-2.46525	0.580264421	-0.003821861	FALSE
18658	ZFX	2.8500675	-0.961482747	0.161354465	FALSE
18659	ZFY	-5.039558333	-0.389546506	0.515123581	FALSE
18660	ZFYVE1	7.186266667	0.149431081	-0.127773237	FALSE
18661	ZFYVE16	0.130308333	-1.430107458	-0.760577398	FALSE
18662	ZFYVE19	-2.3487	-1.361386978	-0.263924254	FALSE
18663	ZFYVE21	1.466808333	0.748589068	-0.818740545	FALSE
18664	ZFYVE26	9.575916667	-0.15988606	-0.15418201	FALSE
18665	ZFYVE27	-6.293858333	-0.505326507	0.126840561	FALSE
18666	ZFYVE28	1.1679	0.053786837	0.695341342	FALSE
18667	ZFYVE9	4.5243875	0.517534662	0.135527237	FALSE
18668	ZG16	-12.497875	-0.431804356	-0.463794917	FALSE
18669	ZG16B	-4.7469	-0.400702429	1.162506908	FALSE
18670	ZGLP1	4.873983333	-0.564196152	-0.261881254	FALSE
18671	ZGPAT	-54.53103333	-0.63973586	-0.326763067	FALSE
18672	ZGRF1	2.695766667	0.196649052	0.004469684	FALSE
18673	ZHX1	9.03675	-0.542470643	-1.350211435	FALSE
18674	ZHX2	-5.815109167	0.110883667	0.361968368	FALSE
18675	ZHX3	-1.256016667	-1.233248541	-1.094259175	FALSE
18676	ZIC1	-8.127974167	1.772054982	0.878759043	FALSE
18677	ZIC2	-6.758068333	2.257919763	1.111553518	FALSE
18678	ZIC3	-2.672629167	1.947028111	-0.923474197	FALSE
18679	ZIC4	-11.19427917	2.632772142	-0.176567028	FALSE
18680	ZIC5	1.0671725	0.54377864	1.484494897	FALSE
18681	ZIK1	-81.95366667	-0.813661616	-0.692829586	FALSE
18682	ZIM2	-95.43441667	-0.825643577	-0.824248417	FALSE
18683	ZIM3	-155.72225	-0.590292236	-0.08811578	FALSE
18684	ZKSCAN1	-4.713458333	-0.572624264	-0.096642449	FALSE
18685	ZKSCAN2	-1.155566667	-0.016229421	-0.279398436	FALSE
18686	ZKSCAN3	-4.919758333	-0.682513158	0.331359346	FALSE
18687	ZKSCAN4	9.287469167	2.245846971	1.706608363	FALSE
18688	ZKSCAN5	-0.2738	-0.459389746	-0.112455523	FALSE
18689	ZKSCAN7	-63.93275	-0.396750388	-0.60318426	FALSE
18690	ZKSCAN8	1.058266667	-1.725375457	-0.033895034	FALSE
18691	ZMAT1	10.38464667	0.387345904	1.299524474	FALSE
18692	ZMAT2	-5.747314167	0.611642643	-0.516484652	FALSE
18693	ZMAT3	-0.779066667	-0.306740079	-0.017354535	FALSE
18694	ZMAT4	-2.038708333	-1.214805952	-1.44189401	FALSE
18695	ZMAT5	-4.564783333	-0.303298505	-0.505400984	FALSE
18696	ZMIZ1	-2.174963333	1.078514047	0.685223803	FALSE
18697	ZMIZ2	2.318275	-0.12723585	-1.045652805	FALSE
18698	ZMPSTE24	4.1817725	1.623055334	-0.047290895	FALSE
18699	ZMYM1	-4.546233333	0.084585972	0.167596108	FALSE
18700	ZMYM2	0.728711667	-0.741303681	2.233416477	FALSE
18701	ZMYM3	7.9538	-0.389116182	-0.294490884	FALSE
18702	ZMYM4	6.973383333	-0.435598821	0.126065986	FALSE
18703	ZMYM5	-0.881791667	-0.971252379	-0.620531712	FALSE
18704	ZMYM6	3.0115	1.027265329	-0.778834532	FALSE
18705	ZMYND10	-0.99975	1.265580242	1.284986256	FALSE
18706	ZMYND11	1.871591667	-0.082671755	-0.257889709	FALSE
18707	ZMYND12	-2.611233333	-1.143273509	-0.891297323	FALSE
18708	ZMYND15	-11.93327667	1.870845299	2.19272635	FALSE
18709	ZMYND19	-8.124523333	0.318427701	-0.538983055	FALSE
18710	ZMYND8	0.568408333	-1.193316724	0.168858575	FALSE
18711	ZNF10	-31.9695	-1.059792433	-1.236069562	FALSE
18712	ZNF100	25.13691667	-0.813139789	-1.26316949	FALSE
18713	ZNF101	-51.16018333	0.547979893	0.137557146	FALSE
18714	ZNF106	2.67685	0.172237863	-0.91378399	FALSE
18715	ZNF107	-44.194575	0.108729642	-0.17767481	FALSE
18716	ZNF112	-31.04341667	-0.80038991	-1.17371943	FALSE
18717	ZNF114	-13.09201667	-0.78094161	-0.611911614	FALSE
18718	ZNF117	42.91891667	-0.360520531	-1.149958735	FALSE
18719	ZNF12	-74.37291667	-0.892337604	-1.10780825	FALSE
18720	ZNF121	-25.78625	-0.647548476	-1.320432108	FALSE
18721	ZNF124	24.37483333	-0.030409795	-1.047683943	FALSE
18722	ZNF131	-4.65485	-0.250454911	-1.450955807	FALSE
18723	ZNF132	102.6929167	0.160967671	0.495556067	FALSE
18724	ZNF133	-38.92128333	0.155017753	-1.120235577	FALSE
18725	ZNF134	-53.4415	-0.575141581	-0.760428009	FALSE
18726	ZNF135	-32.2255	-0.977911918	-0.361107904	FALSE
18727	ZNF136	-12.75400833	1.044310022	0.8072532	FALSE
18728	ZNF138	-6.392516667	-0.820485356	-0.731099857	FALSE
18729	ZNF14	-19.42866667	-0.712552659	-1.531210831	FALSE
18730	ZNF140	-14.1365	-0.734819311	-1.221365971	FALSE
18731	ZNF141	-49.52858333	-1.747349225	-0.055984513	FALSE
18732	ZNF142	-3.347183333	1.264294181	-0.050108376	FALSE
18733	ZNF143	-8.982708333	-0.372742378	-0.427593668	FALSE
18734	ZNF146	-13.67300833	1.287441818	-1.265233373	FALSE
18735	ZNF148	-1.73685	0.290675028	-0.716390417	FALSE
18736	ZNF154	-52.45208333	-0.4359137	1.242928664	FALSE
18737	ZNF155	-12.46829167	-1.04615574	-0.347856089	FALSE
18738	ZNF157	-0.608358333	-0.709265341	0.861702258	FALSE
18739	ZNF16	-50.64958333	-0.550330068	0.302743051	FALSE
18740	ZNF160	-90.05125	-0.792723978	0.169875825	FALSE
18741	ZNF165	-4.5155	-0.948095377	-0.043570554	FALSE
18742	ZNF169	-8.06595	-0.169657787	-0.89983616	FALSE
18743	ZNF17	-13.677325	0.752036044	0.839508882	FALSE
18744	ZNF174	-19.24466667	-0.58018348	-0.791043256	FALSE
18745	ZNF175	-54.47165833	-0.54707116	4.403093175	FALSE
18746	ZNF177	-80.8925	-0.986362582	-1.142923469	FALSE
18747	ZNF18	-3.813591667	-0.598065784	0.06029296	FALSE
18748	ZNF180	-125.8826667	-0.931705532	-1.369015314	FALSE
18749	ZNF181	-86.49453333	0.238290239	0.005834397	FALSE
18750	ZNF182	-13.48241667	-0.874720575	-1.145489323	FALSE
18751	ZNF184	-62.35266667	-0.577997955	-1.046916909	FALSE
18752	ZNF185	-4.005049167	1.906787745	0.8638611	FALSE
18753	ZNF189	-36.31608333	-0.302340923	-0.524102522	FALSE
18754	ZNF19	-0.8404875	1.32093683	0.396849418	FALSE
18755	ZNF195	-65.49375	-0.554109597	-1.413450237	FALSE
18756	ZNF197	1.067255833	0.384427503	-0.193804707	FALSE
18757	ZNF2	-3.095583333	0.048609383	0.497018168	FALSE
18758	ZNF20	-8.6775	-0.7706523	-1.290439304	FALSE
18759	ZNF200	-29.39375	-0.694976034	-0.531958288	FALSE
18760	ZNF202	-35.08255833	0.637432112	-0.578243425	FALSE
18761	ZNF205	0.593441667	-0.605007057	0.409754056	FALSE
18762	ZNF207	-0.449783333	-0.078087724	-0.026677714	FALSE
18763	ZNF208	-37.06266667	-0.807937893	-1.006072318	FALSE
18764	ZNF211	-80.93708333	-0.784774443	-0.351643064	FALSE
18765	ZNF212	0.850733333	0.410930958	-0.05986741	FALSE
18766	ZNF213	-2.13835	1.087759656	1.388847525	FALSE
18767	ZNF214	-1.365216667	-1.116589314	-0.208224421	FALSE
18768	ZNF215	1.890008333	0.717648561	0.671744955	FALSE
18769	ZNF217	0.624483333	0.391226387	1.411921576	FALSE
18770	ZNF219	-5.6794	1.177416814	-0.516827895	FALSE
18771	ZNF22	-29.108275	-0.586026658	-0.119491337	FALSE
18772	ZNF221	0.72275	-0.518999914	-0.824186966	FALSE
18773	ZNF222	3.694416667	-0.963778802	-0.747286281	FALSE
18774	ZNF223	-50.26783333	-0.66622381	-0.470215282	FALSE
18775	ZNF224	5.050583333	-1.508278298	-0.74949391	FALSE
18776	ZNF225	-6.82175	-1.155654087	-0.847024765	FALSE
18777	ZNF226	-11.958675	-1.290764803	-0.860040719	FALSE
18778	ZNF227	9.106575	-0.735154486	-0.446354974	FALSE
18779	ZNF229	-66.06833333	-0.901279385	-0.497264616	FALSE
18780	ZNF23	-53.61241667	-0.869278199	-1.056504638	FALSE
18781	ZNF230	-30.74183333	-0.841602856	-0.463424366	FALSE
18782	ZNF232	-48.66583333	-0.052552488	-0.639088319	FALSE
18783	ZNF233	-37.51754167	-0.158623135	-0.40143689	FALSE
18784	ZNF234	-2.0864	-0.045678374	-0.614390526	FALSE
18785	ZNF235	-47.23266667	-1.30551608	-0.511141845	FALSE
18786	ZNF236	-6.077716667	-0.855004177	0.311449727	FALSE
18787	ZNF239	-66.62633333	-0.534206407	-0.838017946	FALSE
18788	ZNF24	2.210183333	-1.19571837	-0.462965015	FALSE
18789	ZNF248	20.33283333	-0.541902068	-0.542768943	FALSE
18790	ZNF25	-64.67808333	-1.407066398	0.138964601	FALSE
18791	ZNF250	-43.54183333	-0.218257117	-0.462422198	FALSE
18792	ZNF251	-70.29841667	-0.637352853	-0.600737947	FALSE
18793	ZNF253	57.61358333	-0.311250708	-0.797018286	FALSE
18794	ZNF254	16.80221667	0.338282203	-0.192024739	FALSE
18795	ZNF256	-113.4111667	-0.194092929	0.626460715	FALSE
18796	ZNF257	-87.86141667	-0.739632991	-1.104425473	FALSE
18797	ZNF26	-87.28966667	-0.752556274	-1.124742522	FALSE
18798	ZNF260	5.715833333	-0.620852795	-1.189492933	FALSE
18799	ZNF263	-80.46316667	-1.107435039	-0.264943818	FALSE
18800	ZNF264	-5.857275	-0.708341966	-0.456883188	FALSE
18801	ZNF266	-129.25825	-0.917306029	-0.707526043	FALSE
18802	ZNF267	0.077683333	0.201201683	0.532182188	FALSE
18803	ZNF268	-49.84975	-0.736417327	-1.002296993	FALSE
18804	ZNF273	-28.79433333	-0.642083898	-1.270155659	FALSE
18805	ZNF274	-36.26508333	-0.698614918	-1.210529035	FALSE
18806	ZNF275	-10.97466667	-1.298718085	-0.265979057	FALSE
18807	ZNF276	-0.751158333	-0.309292742	-0.057444572	FALSE
18808	ZNF277	1.571308333	0.043889234	-0.205790958	FALSE
18809	ZNF28	-35.17466667	-0.719035039	-1.159824778	FALSE
18810	ZNF280A	-10.52415833	-0.775576155	0.54625277	FALSE
18811	ZNF280B	5.338983333	-1.021038487	-1.194139913	FALSE
18812	ZNF280C	-0.257226667	0.109532236	-0.330162039	FALSE
18813	ZNF280D	3.780285	1.254423708	0.970526517	FALSE
18814	ZNF281	-10.58125	-0.573806442	0.727422955	FALSE
18815	ZNF282	-10.80295833	0.152276794	0.001271662	FALSE
18816	ZNF283	-59.58925	-0.817379198	-0.283365866	FALSE
18817	ZNF284	-18.02565833	-0.481819466	-0.225297942	FALSE
18818	ZNF285	-105.286975	-0.99641893	-0.305792277	FALSE
18819	ZNF286A	17.04433333	-0.513693967	-1.317753959	FALSE
18820	ZNF287	-21.63625	-0.87675802	-1.219502067	FALSE
18821	ZNF292	2.830533333	-0.815501865	1.307059151	FALSE
18822	ZNF296	-10.2322725	1.137001899	0.596066871	FALSE
18823	ZNF3	-33.97758333	-0.463363457	0.372265909	FALSE
18824	ZNF30	-16.68271667	-1.025756087	0.790784084	FALSE
18825	ZNF300	-62.033	-1.288263214	-1.237814094	FALSE
18826	ZNF302	-89.18616667	-0.332134146	-0.382831126	FALSE
18827	ZNF304	-0.7012	-0.111761003	-0.678036333	FALSE
18828	ZNF311	13.74628333	-1.136441541	-0.174611531	FALSE
18829	ZNF316	-9.800434167	0.91849016	0.599949981	FALSE
18830	ZNF317	15.50108333	-1.345843533	-1.128589468	FALSE
18831	ZNF318	1.251466667	-0.140220739	-0.937972716	FALSE
18832	ZNF319	3.839189167	1.37758326	-0.548289922	FALSE
18833	ZNF32	35.14675	-0.754273563	-0.737782648	FALSE
18834	ZNF320	-30.02225	-0.172093401	-1.141273606	FALSE
18835	ZNF322	-66.97075	-1.434124889	-1.122239669	FALSE
18836	ZNF324	-3.520545	-0.197428596	-0.259103476	FALSE
18837	ZNF324B	-10.72125	-0.286340241	-0.735682943	FALSE
18838	ZNF326	12.13805833	-0.102138759	-0.938310021	FALSE
18839	ZNF329	-51.75225	-1.049867964	-1.399044756	FALSE
18840	ZNF330	7.521313333	-1.589189994	0.349514582	FALSE
18841	ZNF331	0.116943333	0.404823485	-0.895778729	FALSE
18842	ZNF333	14.3723	3.040385497	-0.174638616	FALSE
18843	ZNF334	-5.154166667	-0.607920971	-0.851039739	FALSE
18844	ZNF335	-5.762566667	-1.514576106	-0.505887847	FALSE
18845	ZNF337	-16.7914	-0.727590412	1.64470844	FALSE
18846	ZNF33A	-15.54223333	-1.0747706	-0.882950891	FALSE
18847	ZNF33B	-39.90558333	-1.148269388	-0.940589369	FALSE
18848	ZNF34	-18.64348333	-0.98494598	-0.904193659	FALSE
18849	ZNF341	-14.85516667	-0.885369196	-0.763481306	FALSE
18850	ZNF343	-2.589591667	-1.125487628	-1.352825553	FALSE
18851	ZNF345	-11.50283333	-0.38852128	-1.002065771	FALSE
18852	ZNF346	-3.859841667	-0.51767046	-0.835281899	FALSE
18853	ZNF347	-10.69075	-0.680900894	-1.197955741	FALSE
18854	ZNF35	-16.26764167	0.456155011	-0.246630529	FALSE
18855	ZNF350	-103.2300833	-0.982347717	-0.8605616	FALSE
18856	ZNF354A	5.64425	-0.579613903	-1.226796248	FALSE
18857	ZNF354B	0.075583333	0.175102314	-1.258744564	FALSE
18858	ZNF354C	-4.35675	-0.747226334	-1.098269745	FALSE
18859	ZNF358	-4.319416667	0.966978154	-0.459432326	FALSE
18860	ZNF362	-6.200766667	0.201280142	-0.515399463	FALSE
18861	ZNF365	10.9247	-0.631782646	1.05291051	FALSE
18862	ZNF366	-4.524166667	-0.2417277	-0.183567906	FALSE
18863	ZNF367	-4.658310833	-0.106554214	-0.532999853	FALSE
18864	ZNF37A	-21.96566667	-0.718647351	-1.122919084	FALSE
18865	ZNF382	-86.88074167	-0.439630857	1.375649733	FALSE
18866	ZNF383	-132.1035167	-1.046079014	-0.062194183	FALSE
18867	ZNF384	4.857029167	0.025307209	0.268065956	FALSE
18868	ZNF385A	-1.980881667	0.45149555	-0.435924333	FALSE
18869	ZNF385B	-0.817458333	-0.719268636	0.858473583	FALSE
18870	ZNF385C	1.082716667	-0.237768768	-0.065816027	FALSE
18871	ZNF385D	4.928580833	-0.37613938	0.812890691	FALSE
18872	ZNF391	-15.71516667	-0.836071303	-0.613953338	FALSE
18873	ZNF394	1.149083333	-0.763047129	-0.792609369	FALSE
18874	ZNF395	-20.91363333	0.381305762	0.053865826	FALSE
18875	ZNF396	5.421833333	-0.05446976	-0.772796699	FALSE
18876	ZNF397	20.17208333	1.185665413	-0.602564513	FALSE
18877	ZNF398	-10.37758333	-0.243190666	-0.488293069	FALSE
18878	ZNF404	23.57741667	-0.718505948	-1.466893574	FALSE
18879	ZNF407	-2.87015	-0.695474176	-0.808405258	FALSE
18880	ZNF408	1.601819167	0.654590174	1.104535611	FALSE
18881	ZNF41	-45.36541667	-0.942168095	-0.917954575	FALSE
18882	ZNF410	1.490729167	0.626363455	0.765005118	FALSE
18883	ZNF414	-8.109386667	0.600109935	0.928165379	FALSE
18884	ZNF415	-11.31825833	-0.256057565	-0.125796701	FALSE
