	gene	mean_diff	cv_FXS_zscore	cv_NL_zscore	BRAIN_BREACH
13693	RFTN1	43.423547	0.446363658	-0.362921826	FALSE
13694	RFTN2	38.71559	-1.260206626	-1.06816547	FALSE
13695	RFWD3	25.7892736	-0.523970076	1.908356686	FALSE
13696	RFX1	1.53398825	0.585009243	2.826703046	FALSE
13697	RFX2	0.756314	-1.997812465	0.251947114	FALSE
13698	RFX3	65.046461	0.926630727	1.031827777	FALSE
13699	RFX4	30.0943	-0.516438806	-0.318518035	FALSE
13700	RFX5	16.6442115	1.334158842	0.754292409	FALSE
13701	RFX6	79.22558	-0.615787199	-0.299264381	FALSE
13702	RFX7	40.867	-0.088100623	-0.45543542	FALSE
13703	RFX8	28.620715	-0.513266911	0.114973388	FALSE
13704	RFXANK	4.245254	-0.390109627	1.853822767	FALSE
13705	RFXAP	42.261125	0.879293484	2.755900733	FALSE
13706	RGCC	26.6821675	0.587846855	0.556972567	FALSE
13707	RGL1	44.366509	0.081443255	1.505065563	FALSE
13708	RGL2	1.99948675	4.007268453	0.59013214	FALSE
13709	RGL3	0.1281305	0.228523845	-0.379181262	FALSE
13710	RGL4	1.217701	-0.505076045	0.629016713	FALSE
13711	RGMA	16.179455	-1.091833756	-1.014875514	FALSE
13712	RGMB	50.770952	0.133538917	-0.734554146	FALSE
13713	RGN	9.222844	1.365151967	0.012524218	FALSE
13714	RGP1	12.029364	0.331964841	1.945789822	FALSE
13715	RGPD1	25.393115	-0.464337632	-0.805851859	FALSE
13716	RGPD2	22.39309	-1.451143628	-1.281576409	FALSE
13717	RGPD3	32.17265	-1.367178605	-0.672556989	FALSE
13718	RGPD4	43.87004	-0.209196612	-0.101164124	FALSE
13719	RGPD5	9.0298035	0.053788538	0.634419253	FALSE
13720	RGPD6	35.91023	-1.13553593	-0.852248037	FALSE
13721	RGPD8	32.448485	-0.997982858	-1.289517934	FALSE
13722	RGR	27.200015	-0.545868004	-1.24506099	FALSE
13723	RGS1	89.73855	0.626514596	-1.002619013	FALSE
13724	RGS10	8.498235	0.428254926	-0.823502493	FALSE
13725	RGS11	3.551947	-1.11207953	0.482059737	FALSE
13726	RGS12	-64.81523	-1.497534421	-1.159816704	FALSE
13727	RGS13	88.74494	0.166502824	0.052395373	FALSE
13728	RGS14	6.665119	-0.421889563	1.676283593	FALSE
13729	RGS16	16.6908655	1.387249323	-0.136213384	FALSE
13730	RGS17	56.163651	0.006955801	0.492593447	FALSE
13731	RGS18	41.852885	-0.083838566	-0.326291343	FALSE
13732	RGS19	2.82487	1.257956861	0.559714418	FALSE
13733	RGS2	78.513672	0.516957301	0.515967179	FALSE
13734	RGS20	35.59481	-1.967500302	-1.108465614	FALSE
13735	RGS21	50.482045	-0.639439197	-0.319421081	FALSE
13736	RGS22	44.81075	-1.954559655	-1.082448498	FALSE
13737	RGS3	-16.34439	-1.404105029	-0.844156831	FALSE
13738	RGS4	57.41653	-1.194401094	-1.226863109	FALSE
13739	RGS5	89.040725	-0.063568664	-0.197035269	FALSE
13740	RGS6	10.9458	-1.542487105	-1.175971305	FALSE
13741	RGS7	46.20067	0.231397499	-0.729650671	FALSE
13742	RGS7BP	69.645305	0.094607366	-0.513590242	FALSE
13743	RGS8	32.96271	0.32071712	0.423426952	FALSE
13744	RGS9	17.2009425	0.284366424	-0.124751834	FALSE
13745	RGS9BP	8.30277	-0.233463375	-0.092368034	FALSE
13746	RGSL1	63.659425	-0.531905092	-1.463403037	FALSE
13747	RHAG	91.724745	-0.060780636	-0.775001608	FALSE
13748	RHBDD1	29.18907	-0.710030358	-0.422360909	FALSE
13749	RHBDD2	9.784939	-1.580967986	0.518053309	FALSE
13750	RHBDD3	-2.206644	0.214944447	2.606124391	FALSE
13751	RHBDF1	-3.036967	1.248574469	1.706910348	FALSE
13752	RHBDF2	-6.2588945	0.998024242	0.199211473	FALSE
13753	RHBDL1	-1.5948081	3.635771994	1.247217398	FALSE
13754	RHBDL2	18.1268505	1.178208073	0.184508508	FALSE
13755	RHBDL3	6.381274	-1.140156272	0.459769888	FALSE
13756	RHBG	9.84793	-0.834805569	-0.549218954	FALSE
13757	RHCE	5.923994	-0.612835498	-0.223757941	FALSE
13758	RHCG	10.021286	-0.812185723	0.227958087	FALSE
13759	RHD	-10.50612	0.09528339	-0.776194706	FALSE
13760	RHEB	21.219755	-0.195100467	-0.428616997	FALSE
13761	RHEBL1	2.2482976	-0.215460839	1.863058255	FALSE
13762	RHEX	-4.85162	-0.902372632	-0.716300893	FALSE
13763	RHNO1	12.096048	0.011988837	-0.401549849	FALSE
13764	RHO	-7.737765	0.038584434	-1.085570908	FALSE
13765	RHOA	11.567139	-0.348390869	1.291529484	FALSE
13766	RHOB	15.233487	1.395083522	0.381657986	FALSE
13767	RHOBTB1	70.83864	-0.049388854	-0.582732967	FALSE
13768	RHOBTB2	13.613072	-0.022530084	-0.501834812	FALSE
13769	RHOBTB3	47.634508	0.42821471	0.269643996	FALSE
13770	RHOC	19.687433	-0.101297653	0.893802436	FALSE
13771	RHOD	2.2536675	-0.488524783	-0.332323106	FALSE
13772	RHOF	0.4390905	1.013358502	0.677172223	FALSE
13773	RHOG	19.8739615	0.903476675	1.354004277	FALSE
13774	RHOH	38.35539	0.653029451	-1.092337711	FALSE
13775	RHOJ	25.49575	-1.385204035	-0.94547937	FALSE
13776	RHOQ	14.1712687	0.58893984	2.37829164	FALSE
13777	RHOT1	1.3893483	0.403926079	0.265561274	FALSE
13778	RHOT2	-3.55363425	2.121609434	0.972976281	FALSE
13779	RHOU	28.5027965	0.601696673	0.832161895	FALSE
13780	RHOV	9.1129345	0.629920645	-0.411341271	FALSE
13781	RHOXF1	32.656435	0.455536452	-0.363936331	FALSE
13782	RHOXF2	19.364605	-0.929364416	-0.914894358	FALSE
13783	RHOXF2B	24.449915	-1.628911891	-0.563612115	FALSE
13784	RHPN1	0.687151	1.13037831	-0.085781296	FALSE
13785	RHPN2	10.40955	-0.875312019	-0.29133926	FALSE
13786	RIBC1	12.112102	0.029655477	0.358250433	FALSE
13787	RIBC2	10.63821	-1.120908792	-0.652020233	FALSE
13788	RIC1	22.92729	-1.520385447	-1.069453163	FALSE
13789	RIC3	42.455375	-1.141324417	-0.515055055	FALSE
13790	RIC8A	7.112624	0.468915265	1.539315302	FALSE
13791	RIC8B	18.456343	0.287600604	0.283774384	FALSE
13792	RICTOR	74.222775	0.487864482	0.476360981	FALSE
13793	RIDA	62.87936	-0.279821511	0.920697258	FALSE
13794	RIF1	36.964565	1.57259488	0.007379341	FALSE
13795	RIGI	60.87992	0.678638195	0.025060713	FALSE
13796	RIIAD1	27.507472	-0.810093075	0.582352854	FALSE
13797	RILP	0.4101705	0.699895128	1.270808178	FALSE
13798	RILPL1	4.607648	-0.161806097	0.823423773	FALSE
13799	RILPL2	6.46228	-0.00413662	-0.431984645	FALSE
13800	RIMBP2	46.494611	0.660803831	0.300422719	FALSE
13801	RIMBP3	-0.261271	-0.949749098	-0.831774947	FALSE
13802	RIMBP3B	-1.5516435	-1.040543078	-0.458752386	FALSE
13803	RIMBP3C	-4.15016775	1.468032518	-0.206251607	FALSE
13804	RIMKLA	5.941675	0.852514874	0.228764864	FALSE
13805	RIMKLB	41.77567	0.228461472	0.606151846	FALSE
13806	RIMOC1	46.393408	0.606716474	0.797305313	FALSE
13807	RIMS1	60.19208	0.421217386	-0.570305024	FALSE
13808	RIMS2	37.911334	0.313380761	0.296200289	FALSE
13809	RIMS3	1.47812	0.158941026	-0.259232322	FALSE
13810	RIMS4	1.350224	2.502731956	-0.196615062	FALSE
13811	RIN1	2.4521205	0.775233767	1.070775726	FALSE
13812	RIN2	29.084927	0.682041625	0.405942931	FALSE
13813	RIN3	6.504865	-0.124503811	-0.782743268	FALSE
13814	RING1	-9.3697715	1.150263758	-0.244594961	FALSE
13815	RINL	3.2291585	2.138126535	-0.365407465	FALSE
13816	RINT1	35.87174	0.142838373	-0.299120467	FALSE
13817	RIOK1	48.0484494	0.647923469	1.914527499	FALSE
13818	RIOK2	52.2458275	1.859823308	0.292361535	FALSE
13819	RIOK3	42.024177	0.723082645	0.178929149	FALSE
13820	RIOX1	2.6342545	1.371678231	0.870966778	FALSE
13821	RIOX2	80.488415	1.0536357	-0.094391302	FALSE
13822	RIPK1	26.349813	-1.008942421	2.105808632	FALSE
13823	RIPK2	76.266033	1.222295406	0.805253874	FALSE
13824	RIPK3	32.795195	-0.239001152	-0.503849406	FALSE
13825	RIPK4	9.536605	-1.194707141	-1.427521613	FALSE
13826	RIPOR1	7.063795	0.651822713	0.208862965	FALSE
13827	RIPOR2	17.39442	-1.691124948	-1.196686917	FALSE
13828	RIPOR3	11.9885902	0.993235147	1.793888022	FALSE
13829	RIPPLY1	24.91325	-0.201390584	0.001092991	FALSE
13830	RIPPLY2	31.66824	0.298300374	0.590096867	FALSE
13831	RIPPLY3	-1.430185	-0.655355128	-0.351415981	FALSE
13832	RIT1	16.12324512	-0.977697227	0.621089181	FALSE
13833	RIT2	45.15814	-0.545156484	-0.708346344	FALSE
13834	RITA1	2.6921735	-0.083164338	0.995262404	FALSE
13835	RLBP1	15.0503968	-0.027588859	0.837576119	FALSE
13836	RLF	11.822137	-1.471601811	0.400898232	FALSE
13837	RLIG1	73.016405	0.397604506	0.786555496	FALSE
13838	RLIM	41.334175	0.170279772	-0.435070734	FALSE
13839	RLN1	46.1147	-0.261813105	-0.796407	FALSE
13840	RLN2	53.389955	-0.643995444	-1.143758915	FALSE
13841	RLN3	0.781965	0.139892386	0.191912887	FALSE
13842	RMC1	21.7398615	0.758593354	-0.368147642	FALSE
13843	RMDN1	77.733016	0.732568223	1.052158067	FALSE
13844	RMDN2	34.575285	0.053100942	-1.328448549	FALSE
13845	RMDN3	23.2421045	0.124022865	-0.428838659	FALSE
13846	RMI1	37.419941	0.302356222	0.4921586	FALSE
13847	RMI2	4.019395	0.179478955	-0.394694956	FALSE
13848	RMND1	39.346134	0.332429771	-0.209712402	FALSE
13849	RMND5A	17.1308198	0.355965921	1.044821083	FALSE
13850	RMND5B	3.6907396	-0.572914888	0.853927414	FALSE
13851	RNASE1	54.62553225	1.493294127	0.138195741	FALSE
13852	RNASE10	34.18606	0.446530627	-0.724129773	FALSE
13853	RNASE11	60.34659	-0.160157052	-0.132596602	FALSE
13854	RNASE12	51.914375	-0.414726985	-0.333258428	FALSE
13855	RNASE13	41.91015	-0.201965793	-0.042993789	FALSE
13856	RNASE2	36.706855	0.876192349	-0.910695635	FALSE
13857	RNASE3	50.72105	-0.161815575	-1.485660808	FALSE
13858	RNASE4	33.352764	-0.17507241	0.216167892	FALSE
13859	RNASE6	47.99518	0.736997302	-0.731710701	FALSE
13860	RNASE7	68.076945	0.108224714	-0.460105064	FALSE
13861	RNASE8	41.9777125	0.473075362	-0.354764344	FALSE
13862	RNASE9	19.600505	0.244227825	-0.956143774	FALSE
13863	RNASEH1	23.3986225	0.841378964	-0.635417043	FALSE
13864	RNASEH2A	2.6069905	-0.431253235	0.157356045	FALSE
13865	RNASEH2B	49.3584475	1.042746182	0.367576855	FALSE
13866	RNASEH2C	6.4652212	-0.274710666	1.325432452	FALSE
13867	RNASEK	-3.4165235	1.010928882	0.023675541	FALSE
13868	RNASEL	19.738295	-0.941762257	-0.815548684	FALSE
13869	RNASET2	34.59975	-0.194180115	-0.97032754	FALSE
13870	RND1	7.0520174	0.621576152	1.250294193	FALSE
13871	RND2	-0.2679865	0.055859925	-0.037694173	FALSE
13872	RND3	103.23835	0.086408418	-1.17366896	FALSE
13873	RNF10	14.871492	-0.087642835	-0.561582193	FALSE
13874	RNF103	26.050935	-0.206048012	-0.236892987	FALSE
13875	RNF11	19.833285	-0.218057219	1.825237568	FALSE
13876	RNF111	24.0405754	-0.34153441	0.906511699	FALSE
13877	RNF112	5.1799395	-0.302466352	1.056924086	FALSE
13878	RNF113A	3.2170125	1.212174971	-1.123487488	FALSE
13879	RNF113B	51.67905	-0.656893502	-1.231085777	FALSE
13880	RNF114	7.964094	-0.962582223	0.62254241	FALSE
13881	RNF115	25.701359	1.043245261	0.077329276	FALSE
13882	RNF121	7.440525	0.68541703	0.625829513	FALSE
13883	RNF122	44.305881	0.378305006	-0.016054216	FALSE
13884	RNF123	0.938779	1.777230656	-0.518711292	FALSE
13885	RNF125	51.619879	0.772665978	-0.054594432	FALSE
13886	RNF126	9.1640405	-0.129370536	0.657638104	FALSE
13887	RNF128	73.471465	-0.416577335	-0.661715653	FALSE
13888	RNF13	41.004485	-1.193743854	-0.489343623	FALSE
13889	RNF130	20.597129	1.068044895	0.304815606	FALSE
13890	RNF133	61.1985	-0.334663927	-0.82877395	FALSE
13891	RNF135	-30.26455	-0.170192867	-0.493236102	FALSE
13892	RNF138	40.735323	-0.070373759	0.403574747	FALSE
13893	RNF139	29.8059706	0.746743834	2.138008915	FALSE
13894	RNF14	9.2427335	0.626505324	1.657538668	FALSE
13895	RNF141	36.104684	0.873603542	4.013967716	FALSE
13896	RNF144A	18.899996	-0.872914463	1.634423959	FALSE
13897	RNF144B	55.50354	0.047447198	-1.29166913	FALSE
13898	RNF145	36.527267	0.644529315	0.134478433	FALSE
13899	RNF146	53.616443	0.358064127	0.590718883	FALSE
13900	RNF148	21.68945	-0.977496946	-0.850639221	FALSE
13901	RNF149	32.250765	-0.186892191	0.959695885	FALSE
13902	RNF150	58.728795	1.599713122	-0.618495125	FALSE
13903	RNF151	-6.9646735	1.078574637	2.015261963	FALSE
13904	RNF152	79.30349	-1.041461333	-1.092888576	FALSE
13905	RNF157	5.2851608	0.462419297	1.851623301	FALSE
13906	RNF166	-0.6940495	0.631897025	0.518028764	FALSE
13907	RNF167	-0.5286317	1.538072468	3.231647411	FALSE
13908	RNF168	21.9537975	0.138076009	0.178477294	FALSE
13909	RNF169	-10.811505	-1.319915481	-0.779672298	FALSE
13910	RNF17	36.313975	-0.475504692	-0.985454102	FALSE
13911	RNF170	29.04784	-0.196962798	0.833119687	FALSE
13912	RNF175	42.76758	-1.181796772	-0.967032492	FALSE
13913	RNF180	37.90441	-0.675472058	-0.357353086	FALSE
13914	RNF181	10.084368	-0.503312588	0.590086604	FALSE
13915	RNF182	20.12254	-0.706649994	-0.412046345	FALSE
13916	RNF183	22.7492265	0.628015592	-0.315166756	FALSE
13917	RNF185	13.539781	-0.848915525	0.509746685	FALSE
13918	RNF186	11.11122	-0.943991288	-1.215539571	FALSE
13919	RNF187	4.516241	1.192208425	0.940888345	FALSE
13920	RNF19A	54.303653	0.571256266	1.130830829	FALSE
13921	RNF19B	12.490499	-1.182813684	0.311301684	FALSE
13922	RNF2	52.07783	0.441038181	-0.748577918	FALSE
13923	RNF20	41.3920675	0.305572633	1.818198978	FALSE
13924	RNF207	9.081066	0.03005855	-0.146605572	FALSE
13925	RNF208	5.51255362	3.199209083	1.39321641	FALSE
13926	RNF212	-7.219685	0.386482267	-0.531573733	FALSE
13927	RNF212B	31.03366	0.759438379	-0.086821938	FALSE
13928	RNF213	-5.31203	0.151866704	-0.514713302	FALSE
13929	RNF214	10.599773	-0.562187214	-1.029246203	FALSE
13930	RNF215	8.6409065	2.547166354	2.11393117	FALSE
13931	RNF216	5.7698693	0.639029681	2.664874467	FALSE
13932	RNF217	46.666045	0.298296	-0.727488973	FALSE
13933	RNF220	0.00211	0.26177555	-0.788157536	FALSE
13934	RNF222	5.237272	1.081384714	0.420750485	FALSE
13935	RNF223	-11.6082625	0.435529582	-0.684404332	FALSE
13936	RNF224	6.72383925	0.717947636	1.692698564	FALSE
13937	RNF225	-4.8163085	0.0933066	-0.143557803	FALSE
13938	RNF227	-1.9400685	0.372653941	0.330142389	FALSE
13939	RNF24	9.4039215	1.092068408	-0.234631353	FALSE
13940	RNF25	9.3913978	-0.093748185	2.069770664	FALSE
13941	RNF26	4.985347	0.517443057	-0.271276063	FALSE
13942	RNF31	16.0102935	1.908538801	0.375860718	FALSE
13943	RNF32	33.02684	-0.407071783	-0.37072949	FALSE
13944	RNF34	6.3278035	1.262396906	1.327879412	FALSE
13945	RNF38	28.8432116	1.023597611	0.686875937	FALSE
13946	RNF39	3.452645	-0.524965869	0.122539618	FALSE
13947	RNF4	2.821175	-1.571744137	-0.164927338	FALSE
13948	RNF40	6.4353895	0.60829551	0.651486813	FALSE
13949	RNF41	25.850229	0.951900209	1.390549971	FALSE
13950	RNF43	13.2853188	-0.546905359	1.047036442	FALSE
13951	RNF44	0.8917295	0.471297877	0.341480956	FALSE
13952	RNF5	1.8956025	0.364468763	1.002556552	FALSE
13953	RNF6	36.9492545	0.913348475	0.270116147	FALSE
13954	RNF7	41.056977	1.638066685	0.977079847	FALSE
13955	RNF8	15.837663	0.653093569	0.253246501	FALSE
13956	RNFT1	7.3279672	0.225653995	0.296758631	FALSE
13957	RNFT2	10.401289	-0.111046564	-0.303744534	FALSE
13958	RNGTT	68.20494	-0.110798568	-0.411797703	FALSE
13959	RNH1	2.562591	0.607127294	0.149340611	FALSE
13960	RNLS	76.11008	-0.56275419	-0.78380366	FALSE
13961	RNMT	29.825721	-0.065067312	-0.959115485	FALSE
13962	RNPC3	55.18704	0.473614805	-0.692789822	FALSE
13963	RNPEP	17.169926	2.451553565	0.774293401	FALSE
13964	RNPEPL1	6.7802832	-0.167207014	2.724084246	FALSE
13965	RNPS1	-0.3369185	-1.110345098	-0.466559252	FALSE
13966	RO60	41.566265	0.74711152	-0.268233578	FALSE
13967	ROBO1	71.38742	0.329492901	0.621654343	FALSE
13968	ROBO2	69.503235	-0.573317177	-1.262316406	FALSE
13969	ROBO3	20.70249	-0.8200196	-0.626108875	FALSE
13970	ROBO4	31.39483	0.362860982	-0.378068897	FALSE
13971	ROCK1	47.650495	0.024821431	-1.413349845	FALSE
13972	ROCK2	34.671734	0.627114831	-0.5309583	FALSE
13973	ROGDI	2.90664025	0.342921798	1.907305894	FALSE
13974	ROM1	5.79211632	1.561450096	2.197206829	FALSE
13975	ROMO1	-3.1424265	1.167754442	3.529617313	FALSE
13976	ROPN1	51.2203	-0.891547911	-1.059074926	FALSE
13977	ROPN1B	22.45651	-0.519889024	-1.060267087	FALSE
13978	ROPN1L	38.107144	0.873031161	0.629063921	FALSE
13979	ROR1	48.129655	-0.040433802	-0.43708223	FALSE
13980	ROR2	29.824577	-0.590672404	0.431136851	FALSE
13981	RORA	39.617696	-0.867544836	0.889731975	FALSE
13982	RORB	50.467795	0.826730483	-0.29161058	FALSE
13983	RORC	21.052854	-0.132678491	0.886160499	FALSE
13984	ROS1	45.9647	-1.696788021	-1.02964215	FALSE
13985	RP1	68.49035	0.200646834	-0.646440416	FALSE
13986	RP1L1	40.300255	-0.85236031	-0.226154898	FALSE
13987	RP2	24.238395	-0.713361908	-0.404047423	FALSE
13988	RP9	28.5913415	0.850472574	0.174065716	FALSE
13989	RPA1	5.7711405	1.247121445	2.521476775	FALSE
13990	RPA2	16.2003629	0.422664305	2.039530176	FALSE
13991	RPA3	41.514624	-0.090958329	0.435322386	FALSE
13992	RPA4	45.34106	0.749048689	-0.098520985	FALSE
13993	RPAIN	5.634563	0.671219067	0.905885636	FALSE
13994	RPAP1	-0.397278	-1.605045156	0.734694878	FALSE
13995	RPAP2	46.053211	1.417432223	2.762750724	FALSE
13996	RPAP3	47.701719	-0.370673546	-0.109162719	FALSE
13997	RPE	43.133079	0.512654828	0.449801633	FALSE
13998	RPE65	78.68195	0.189924598	-1.043881958	FALSE
13999	RPEL1	14.975927	0.150477288	0.218367717	FALSE
14000	RPF1	65.18828	-0.857496241	-0.271188931	FALSE
14001	RPF2	30.1232	-0.00835828	0.051772617	FALSE
14002	RPGR	67.849405	-0.281343096	-0.178602781	FALSE
14003	RPGRIP1	41.38804	0.082129496	-0.658363091	FALSE
14004	RPGRIP1L	16.652535	-0.478490205	-0.951427522	FALSE
14005	RPH3A	22.089327	0.054886843	-0.131797812	FALSE
14006	RPH3AL	-14.1052925	0.008754098	0.083086511	FALSE
14007	RPIA	26.7223685	1.389233299	0.345765746	FALSE
14008	RPL10	1.0606305	-1.071558409	1.088354717	FALSE
14009	RPL10A	12.7608015	0.98026368	-0.463322737	FALSE
14010	RPL10L	30.8181	-1.387358052	-0.878251947	FALSE
14011	RPL11	11.33075	0.354506527	1.583181684	FALSE
14012	RPL12	14.386043	0.765205569	0.427127173	FALSE
14013	RPL13	0.903729	1.113544231	0.126240699	FALSE
14014	RPL13A	1.707638	-0.034577237	0.417509146	FALSE
14015	RPL14	20.6856204	-0.080474891	1.223742218	FALSE
14016	RPL15	52.30249	0.140552834	-0.823712154	FALSE
14017	RPL17	12.848845	-0.03754876	-1.359063054	FALSE
14018	RPL18	2.788052	1.122693806	1.151396239	FALSE
14019	RPL18A	3.1714185	2.424582423	1.19208361	FALSE
14020	RPL19	-1.454577	3.973337859	0.379394324	FALSE
14021	RPL21	28.942795	0.629702837	2.320519723	TRUE
14022	RPL22	22.4093265	0.794628388	-0.71329178	FALSE
14023	RPL22L1	36.646305	-0.871668915	-0.787607234	FALSE
14024	RPL23	1.2120762	-0.128359698	0.539218204	FALSE
14025	RPL23A	5.853272	0.385271105	4.025995933	FALSE
14026	RPL24	30.140295	-0.413517593	-0.595258162	FALSE
14027	RPL26	5.501918	-0.299291613	0.521967308	FALSE
14028	RPL26L1	21.46555	-0.470638866	0.147224831	FALSE
14029	RPL27	-2.1090875	1.316396288	0.220358391	FALSE
14030	RPL27A	23.857904	-0.014409485	-0.224154167	FALSE
14031	RPL28	6.769797	0.472945686	0.394996536	FALSE
14032	RPL29	3.9523688	-0.506800912	0.383477334	FALSE
14033	RPL3	0.539426	1.84990461	1.442557839	FALSE
14034	RPL30	29.870256	-0.56473461	-0.044905463	FALSE
14035	RPL31	22.600674	1.771946419	-0.772759616	FALSE
14036	RPL32	13.398265	1.014558335	-0.215154089	FALSE
14037	RPL34	54.596722	-0.02192095	0.644591239	FALSE
14038	RPL35	3.329352	-0.251639559	1.742586336	FALSE
14039	RPL35A	14.136213	-0.678569535	0.076638388	FALSE
14040	RPL36	-5.2789725	-1.336515215	0.72476314	FALSE
14041	RPL36A	30.386544	0.472964021	1.36610483	FALSE
14042	RPL36AL	42.400637	-0.253793035	0.624661907	FALSE
14043	RPL37	76.266354	0.325681749	0.722478122	FALSE
14044	RPL37A	27.469934	-0.332545367	-0.471692256	FALSE
14045	RPL38	2.736176	1.33442406	0.671667863	FALSE
14046	RPL39	29.068731	1.887130648	0.0733176	FALSE
14047	RPL39L	65.645475	-0.714855753	-1.481872354	FALSE
14048	RPL3L	0.3328125	2.320099134	1.309424475	FALSE
14049	RPL4	19.076777	0.706852579	0.235682813	FALSE
14050	RPL41	8.86657164	0.051114351	1.648306762	FALSE
14051	RPL5	33.02884325	1.150937104	0.25031782	FALSE
14052	RPL6	18.486901	-0.207317793	0.197821522	FALSE
14053	RPL7	48.8066	0.926770728	0.168294625	FALSE
14054	RPL7A	2.6695375	0.51475545	1.86895372	FALSE
14055	RPL7L1	6.25586	-0.419335861	-0.46970094	FALSE
14056	RPL8	3.4989678	-0.460743703	1.289059595	FALSE
14057	RPL9	31.590022	0.871688176	0.647495096	FALSE
14058	RPLP0	7.29457	0.19543	-0.080217284	FALSE
14059	RPLP1	6.784009	-0.908912322	0.896241556	FALSE
14060	RPLP2	0.220512	-1.328283549	0.505884672	FALSE
14061	RPN1	12.9409552	-0.194278929	0.875329822	FALSE
14062	RPN2	3.598041	-0.054621883	-0.013579206	FALSE
14063	RPP14	8.118101	0.66979992	0.152073564	FALSE
14064	RPP21	19.689266	0.903494159	0.090343599	FALSE
14065	RPP25	5.315905	0.095146676	-0.026574564	FALSE
14066	RPP25L	0.37298	0.710357444	-0.003474334	FALSE
14067	RPP30	51.8476	-0.018639518	-0.413630152	FALSE
14068	RPP38	31.250411	0.210589079	0.441735217	FALSE
14069	RPP40	33.366815	0.500598029	-0.436212169	FALSE
14070	RPRD1A	37.820151	0.409653961	0.566581769	FALSE
14071	RPRD1B	14.0393255	0.66667859	0.616195927	FALSE
14072	RPRD2	4.9315331	1.620916124	2.168914071	FALSE
14073	RPRM	58.96662	0.634984772	-0.978914367	FALSE
14074	RPRML	6.84837	-1.393328255	0.153675397	FALSE
14075	RPS10	11.1499345	0.498797158	0.386748363	FALSE
14076	RPS11	-0.5393671	2.596902184	2.193909679	FALSE
14077	RPS12	57.641702	0.851235262	-0.6969783	FALSE
14078	RPS13	27.084564	-0.152871319	0.466975414	FALSE
14079	RPS14	12.808937	0.874123114	2.889028123	FALSE
14080	RPS15	-2.266379	-0.622583239	1.631727423	FALSE
14081	RPS15A	20.52549	0.121767812	0.216803692	FALSE
14082	RPS16	-1.5443095	0.559304235	-0.041059676	FALSE
14083	RPS17	12.810706	-1.219426525	0.726631545	FALSE
14084	RPS18	0.304447	0.072987386	0.412014645	FALSE
14085	RPS19	7.094691	-0.17632557	-0.310375766	FALSE
14086	RPS19BP1	5.226676	0.377861581	2.67094822	FALSE
14087	RPS2	-7.2786616	0.96844406	1.315544002	FALSE
14088	RPS20	55.895205	-0.00710781	-0.877817463	FALSE
14089	RPS21	1.0484545	0.959050161	0.084404097	FALSE
14090	RPS23	49.25394	-0.021371243	-0.237607278	FALSE
14091	RPS24	15.361765	0.842757166	-0.385591252	FALSE
14092	RPS25	-0.4005965	-0.292914843	-0.997896824	FALSE
14093	RPS26	12.716382	0.691669265	-0.091663298	FALSE
14094	RPS27	21.934479	0.49152564	-0.204445078	FALSE
14095	RPS27A	26.596419	0.406374507	2.169051732	FALSE
