gene	cv_FXS_zscore	NPC_BREACH	Pearson_rho_wFMRP	q_value_wFMRP	q_value_wFMRP_neglog10	
TMEM156	-0.319307788	FALSE	0.728477819	0.00128603	2.890748931	
TMEM158	-0.536255752	FALSE	0.480644521	0.084986596	1.070649567	
TMEM160	0.429101924	FALSE	0.521566532	0.082802493	1.081956589	
TMEM161A	-0.486405569	FALSE	0.467508625	0.084986596	1.070649567	
TMEM161B	-0.079586395	FALSE	0.611658564	0.024190074	1.616362811	
TMEM163	1.064869517	FALSE	0.488552666	0.084986596	1.070649567	
TMEM164	0.002567444	FALSE	0.517316291	0.084986596	1.070649567	
TMEM165	-0.038984103	FALSE	0.69267492	0.003879599	2.411213156	
TMEM167A	-0.196549054	FALSE	0.550459814	0.061495014	1.211160097	
TMEM167B	-1.041099836	FALSE	0.473020491	0.084986596	1.070649567	
TMEM168	0.845277312	FALSE	0.593412098	0.033469259	1.475353903	
TMEM169	-0.189102705	FALSE	0.552011243	0.060331133	1.219458519	
TMEM17	-0.309413018	FALSE	0.466453679	0.084986596	1.070649567	
TMEM170A	-0.357454086	FALSE	0.475464191	0.084986596	1.070649567	
TMEM170B	0.356898362	FALSE	0.469742332	0.084986596	1.070649567	
TMEM171	-0.663346373	FALSE	0.467524737	0.084986596	1.070649567	
TMEM175	-0.404640347	FALSE	0.532809634	0.073775771	1.132086244	
TMEM176A	0.006046925	FALSE	0.487112919	0.084986596	1.070649567	
TMEM176B	0.1508751	FALSE	0.508731368	0.084986596	1.070649567	
TMEM177	-0.378979156	FALSE	0.489278315	0.084986596	1.070649567	
TMEM178A	1.380582787	FALSE	0.486131825	0.084986596	1.070649567	
TMEM179B	-0.607906578	FALSE	0.538175187	0.069956404	1.155172524	
TMEM18	-0.840860682	FALSE	0.469647106	0.084986596	1.070649567	
TMEM181	0.510808929	FALSE	0.504220215	0.084986596	1.070649567	
TMEM182	-0.837608717	FALSE	0.468987965	0.084986596	1.070649567	
TMEM183A	0.008779495	FALSE	0.488254434	0.084986596	1.070649567	
TMEM184A	0.358819135	FALSE	0.513962629	0.084986596	1.070649567	
TMEM184B	-0.170792166	FALSE	0.535279629	0.071884642	1.143363884	
TMEM184C	0.45631533	FALSE	0.535614981	0.07168587	1.144566441	
TMEM185A	-0.683424798	FALSE	0.491256143	0.084986596	1.070649567	
TMEM185B	-1.607280158	FALSE	0.477501429	0.084986596	1.070649567	
TMEM186	-0.871000915	FALSE	0.50843411	0.084986596	1.070649567	
TMEM187	-0.294685339	FALSE	0.481965052	0.084986596	1.070649567	
TMEM19	1.353852685	FALSE	0.47767467	0.084986596	1.070649567	
TMEM191B	1.685692745	FALSE	0.589646919	0.035575132	1.448853474	
TMEM191C	2.063867665	FALSE	0.580414542	0.040235015	1.395395828	
TMEM192	-0.67018071	FALSE	0.570902706	0.046466175	1.332863079	
TMEM198	3.024743833	FALSE	0.481696345	0.084986596	1.070649567	
TMEM199	-0.418491735	FALSE	0.466956681	0.084986596	1.070649567	
TMEM200A	0.462591545	FALSE	0.553711333	0.059089631	1.228488725	
TMEM200B	2.073030843	FALSE	0.575407527	0.043530314	1.361208197	
TMEM201	0.044538398	FALSE	0.469431381	0.084986596	1.070649567	
TMEM203	0.032683554	FALSE	0.540614321	0.068424176	1.164790427	
TMEM204	0.458281524	FALSE	0.569018221	0.047774406	1.320804701	
TMEM205	-0.062838288	FALSE	0.487064625	0.084986596	1.070649567	
TMEM208	0.566697353	FALSE	0.518936818	0.084986596	1.070649567	
TMEM209	-0.537330371	FALSE	0.542065511	0.067955477	1.167775533	
TMEM214	1.04360368	FALSE	0.518312196	0.084986596	1.070649567	
TMEM216	-0.893878474	FALSE	0.466830522	0.084986596	1.070649567	
TMEM217	-0.503781943	FALSE	0.469990316	0.084986596	1.070649567	
TMEM218	-0.616368534	FALSE	0.471876625	0.084986596	1.070649567	
TMEM219	-0.783118847	FALSE	0.510438314	0.084986596	1.070649567	
TMEM220	0.17009289	FALSE	0.472666264	0.084986596	1.070649567	
TMEM222	0.654469741	FALSE	0.549977994	0.061830451	1.208797589	
TMEM223	0.952245237	FALSE	0.542088451	0.067955477	1.167775533	
TMEM225B	-0.159160959	FALSE	0.484978066	0.084986596	1.070649567	
TMEM229B	-1.044052158	FALSE	0.48444389	0.084986596	1.070649567	
TMEM230	0.45567175	FALSE	0.581563016	0.039526063	1.403116438	
TMEM231	-0.371306251	FALSE	0.490135396	0.084986596	1.070649567	
TMEM232	-0.448128197	FALSE	0.467205841	0.084986596	1.070649567	
TMEM234	-0.221900037	FALSE	0.502374735	0.084986596	1.070649567	
TMEM236	0.282591852	FALSE	0.540381863	0.068631024	1.163479522	
TMEM237	-1.10271918	FALSE	0.466465746	0.084986596	1.070649567	
TMEM238	-1.261548698	FALSE	0.467346538	0.084986596	1.070649567	
TMEM240	1.193023809	FALSE	0.49178659	0.084986596	1.070649567	
TMEM241	0.644929695	FALSE	0.466458211	0.084986596	1.070649567	
TMEM242	-0.695266567	FALSE	0.541100605	0.068239055	1.165966996	
TMEM243	-0.815516225	FALSE	0.4869557	0.084986596	1.070649567	
TMEM245	-1.013625254	FALSE	0.466694646	0.084986596	1.070649567	
TMEM248	0.296792536	FALSE	0.524546254	0.080467405	1.094380006	
TMEM249	1.59804795	FALSE	0.491651639	0.084986596	1.070649567	
TMEM25	-0.074522303	FALSE	0.494826174	0.084986596	1.070649567	
TMEM250	1.150490957	FALSE	0.476076817	0.084986596	1.070649567	
TMEM252	-0.864737255	FALSE	0.515340309	0.084986596	1.070649567	
TMEM253	-1.164262808	FALSE	0.476500082	0.084986596	1.070649567	
TMEM254	0.204093549	FALSE	0.470254648	0.084986596	1.070649567	
TMEM255A	-0.396397334	FALSE	0.568104239	0.048201351	1.31694079	
TMEM255B	-0.539488742	FALSE	0.498608912	0.084986596	1.070649567	
TMEM256	1.607390158	FALSE	0.508825083	0.084986596	1.070649567	
TMEM258	0.83816348	FALSE	0.565421209	0.050290732	1.298512044	
TMEM259	1.178690702	FALSE	0.468849578	0.084986596	1.070649567	
TMEM260	1.975730469	FALSE	0.51829749	0.084986596	1.070649567	
TMEM262	-0.392325726	FALSE	0.466587393	0.084986596	1.070649567	
TMEM263	-0.39381995	FALSE	0.478456552	0.084986596	1.070649567	
TMEM267	-0.74845195	FALSE	0.495204789	0.084986596	1.070649567	
TMEM268	0.177097386	FALSE	0.563858438	0.051256676	1.290249558	
TMEM269	-0.771690613	FALSE	0.505835583	0.084986596	1.070649567	
TMEM272	0.291023323	FALSE	0.489980115	0.084986596	1.070649567	
TMEM273	-0.662477924	FALSE	0.475726591	0.084986596	1.070649567	
TMEM30A	0.915437436	FALSE	0.467107576	0.084986596	1.070649567	
TMEM30B	0.746000828	FALSE	0.466317493	0.084986596	1.070649567	
TMEM33	-0.933616143	FALSE	0.474495924	0.084986596	1.070649567	
TMEM35B	-0.054389885	FALSE	0.524802972	0.080322674	1.09516184	
TMEM37	-0.308153393	FALSE	0.578728514	0.04105566	1.386626959	
TMEM38A	2.493475627	FALSE	0.566263107	0.049732316	1.303361315	
TMEM38B	0.370706649	FALSE	0.466888855	0.084986596	1.070649567	
TMEM39A	-0.610100592	FALSE	0.68569603	0.004778927	2.32066964	
TMEM39B	0.151180168	FALSE	0.472320225	0.084986596	1.070649567	
TMEM40	-0.714194356	FALSE	0.6676921	0.007813775	2.107139093	
TMEM41A	-0.02442742	FALSE	0.466257159	0.084986596	1.070649567	
TMEM41B	-0.138584586	FALSE	0.604011759	0.027816215	1.555701961	
TMEM42	-1.571757746	FALSE	0.521058678	0.083334126	1.079177113	
TMEM43	-0.419687081	FALSE	0.484524765	0.084986596	1.070649567	
TMEM44	-0.16972257	FALSE	0.639579652	0.014559472	1.836854381	
TMEM45A	-0.051584598	FALSE	0.69937781	0.003271259	2.485285081	
TMEM45B	0.190164488	FALSE	0.471768709	0.084986596	1.070649567	
TMEM50A	-0.210695736	FALSE	0.542874464	0.067484497	1.170795987	
TMEM50B	0.047442986	FALSE	0.47375834	0.084986596	1.070649567	
TMEM51	-0.62247261	FALSE	0.506658733	0.084986596	1.070649567	
TMEM52B	-1.704065072	FALSE	0.467476483	0.084986596	1.070649567	
TMEM53	-0.525109808	FALSE	0.472720371	0.084986596	1.070649567	
TMEM54	0.538891198	FALSE	0.58367327	0.038393918	1.415737563	
TMEM59	-0.228601912	FALSE	0.478490154	0.084986596	1.070649567	
TMEM60	-0.48191986	FALSE	0.493931673	0.084986596	1.070649567	
TMEM62	-1.320633546	FALSE	0.49630855	0.084986596	1.070649567	
TMEM63A	-0.678910023	FALSE	0.527881735	0.077923757	1.108330117	
TMEM63B	-0.386282364	FALSE	0.491966388	0.084986596	1.070649567	
TMEM63C	-0.920176141	FALSE	0.469635267	0.084986596	1.070649567	
TMEM64	-1.257232776	FALSE	0.609314617	0.025289077	1.597067019	
TMEM65	-0.410406911	FALSE	0.529830453	0.076067495	1.118800885	
TMEM67	-1.31628608	FALSE	0.472028815	0.084986596	1.070649567	
TMEM68	-0.831905931	FALSE	0.48971572	0.084986596	1.070649567	
TMEM69	0.949734083	FALSE	0.466281179	0.084986596	1.070649567	
TMEM70	-0.833240816	FALSE	0.470814263	0.084986596	1.070649567	
TMEM71	-1.521604543	FALSE	0.466651711	0.084986596	1.070649567	
TMEM79	0.065248479	FALSE	0.472374794	0.084986596	1.070649567	
TMEM80	0.591079753	FALSE	0.507940978	0.084986596	1.070649567	
TMEM81	0.548624038	FALSE	0.569803556	0.047140171	1.326608848	
TMEM86A	0.351418482	FALSE	0.499346003	0.084986596	1.070649567	
TMEM86B	0.908995081	FALSE	0.478823169	0.084986596	1.070649567	
TMEM87A	-1.037160445	FALSE	0.559391896	0.054702426	1.261993413	
TMEM87B	-1.212365745	FALSE	0.466723044	0.084986596	1.070649567	
TMEM88	0.337598783	FALSE	0.472405281	0.084986596	1.070649567	
TMEM8B	0.261236726	FALSE	0.47838449	0.084986596	1.070649567	
TMEM9	-0.375335018	FALSE	0.469650592	0.084986596	1.070649567	
TMEM91	0.216300289	FALSE	0.477178727	0.084986596	1.070649567	
TMEM92	-0.145892958	FALSE	0.466671674	0.084986596	1.070649567	
TMEM94	-0.550836435	FALSE	0.559408856	0.054702426	1.261993413	
TMEM97	-1.367141781	FALSE	0.513017661	0.084986596	1.070649567	
TMEM9B	-0.434411885	FALSE	0.532409151	0.074095383	1.130208855	
TMF1	-0.204003915	FALSE	0.466789972	0.084986596	1.070649567	
TMIE	1.548595559	FALSE	0.720250736	0.001710391	2.766904531	
TMIGD2	1.213344875	FALSE	0.584074852	0.038244054	1.417436075	
TMIGD3	-0.490975479	FALSE	0.467884586	0.084986596	1.070649567	
TMLHE	-0.604618736	FALSE	0.492368049	0.084986596	1.070649567	
TMOD1	-0.222200184	FALSE	0.476506329	0.084986596	1.070649567	
TMOD2	-0.011506348	FALSE	0.516902667	0.084986596	1.070649567	
TMOD3	-1.062955007	FALSE	0.490090313	0.084986596	1.070649567	
TMOD4	1.05065375	FALSE	0.481102517	0.084986596	1.070649567	
TMPO	-0.677299894	FALSE	0.466562612	0.084986596	1.070649567	
TMPPE	-1.043014742	FALSE	0.466866883	0.084986596	1.070649567	
TMPRSS13	0.282970606	FALSE	0.524257939	0.08071756	1.093031975	
TMPRSS3	-0.721744027	FALSE	0.591854823	0.034184085	1.466176043	
TMPRSS5	-0.232168584	FALSE	0.477553234	0.084986596	1.070649567	
TMPRSS6	-0.625153353	FALSE	0.482534182	0.084986596	1.070649567	
TMPRSS9	-1.089888817	FALSE	0.476036499	0.084986596	1.070649567	
TMSB10	-0.431724891	FALSE	0.51725886	0.084986596	1.070649567	
TMSB15A	-0.401289055	FALSE	0.710409369	0.002342173	2.630381056	
TMSB15B	-0.611686369	FALSE	0.614498193	0.023036055	1.637591897	
TMSB4X	-0.080349353	FALSE	0.54257296	0.06770197	1.169398694	
TMSB4Y	-0.114169751	FALSE	0.468409716	0.084986596	1.070649567	
TMTC1	-0.344209652	FALSE	0.467500167	0.084986596	1.070649567	
TMTC2	-0.665996446	FALSE	0.569773899	0.047140171	1.326608848	
TMTC3	1.825275428	FALSE	0.478385685	0.084986596	1.070649567	
TMTC4	0.296393559	FALSE	0.466616208	0.084986596	1.070649567	
TMUB1	1.355057007	FALSE	0.533467961	0.073237585	1.135265986	
TMUB2	-0.148080834	FALSE	0.467499193	0.084986596	1.070649567	
TMX1	0.150818583	FALSE	0.502317449	0.084986596	1.070649567	
TMX2	0.13425286	FALSE	0.48991426	0.084986596	1.070649567	
TMX3	1.399423978	FALSE	0.496993926	0.084986596	1.070649567	
TMX4	-1.005883282	FALSE	0.479921042	0.084986596	1.070649567	
TNF	-0.216324642	FALSE	0.523700983	0.081059424	1.091196484	
TNFAIP1	0.173883267	FALSE	0.471654427	0.084986596	1.070649567	
TNFAIP2	2.241039677	FALSE	0.479232347	0.084986596	1.070649567	
TNFAIP3	0.356055732	FALSE	0.472447693	0.084986596	1.070649567	
TNFAIP6	-0.884047904	FALSE	0.491654987	0.084986596	1.070649567	
TNFAIP8	0.195907156	FALSE	0.478105678	0.084986596	1.070649567	
TNFAIP8L1	0.226623924	FALSE	0.469574259	0.084986596	1.070649567	
TNFAIP8L2	-0.677860135	FALSE	0.476271112	0.084986596	1.070649567	
TNFRSF10A	-0.856544421	FALSE	0.466255245	0.084986596	1.070649567	
TNFRSF10B	0.107097902	FALSE	0.513782629	0.084986596	1.070649567	
TNFRSF10C	-1.529188659	FALSE	0.467746522	0.084986596	1.070649567	
TNFRSF10D	-0.404867406	FALSE	0.47663047	0.084986596	1.070649567	
TNFRSF11A	0.078986951	FALSE	0.471608549	0.084986596	1.070649567	
TNFRSF12A	2.634615739	FALSE	0.526471468	0.079242952	1.101039356	
TNFRSF13B	-1.52289676	FALSE	0.474262115	0.084986596	1.070649567	
TNFRSF13C	0.778007698	FALSE	0.500887516	0.084986596	1.070649567	
TNFRSF14	1.071766806	FALSE	0.511124022	0.084986596	1.070649567	
TNFRSF17	0.117470201	FALSE	0.470681479	0.084986596	1.070649567	
TNFRSF18	2.174709527	FALSE	0.466273034	0.084986596	1.070649567	
TNFRSF19	-1.04238771	FALSE	0.466383545	0.084986596	1.070649567	
TNFRSF1A	0.820264059	FALSE	0.466346156	0.084986596	1.070649567	
TNFRSF1B	1.514948845	FALSE	0.466337789	0.084986596	1.070649567	
TNFRSF21	0.006966766	FALSE	0.587637872	0.036421177	1.438646027	
TNFRSF25	1.947873779	FALSE	0.478075939	0.084986596	1.070649567	
TNFRSF4	1.635217177	FALSE	0.491481858	0.084986596	1.070649567	
TNFRSF8	0.004112755	FALSE	0.477145103	0.084986596	1.070649567	
TNFRSF9	-0.515319006	FALSE	0.481046761	0.084986596	1.070649567	
TNFSF10	-0.460557309	FALSE	0.468397605	0.084986596	1.070649567	
TNFSF11	-0.783273513	FALSE	0.471191364	0.084986596	1.070649567	
TNFSF12	0.222380217	FALSE	0.500715107	0.084986596	1.070649567	
TNFSF13	-0.748996149	FALSE	0.511890847	0.084986596	1.070649567	
TNFSF13B	0.543860017	FALSE	0.470445079	0.084986596	1.070649567	
TNFSF14	0.195946656	FALSE	0.472209005	0.084986596	1.070649567	
TNFSF15	-0.247106469	FALSE	0.656319379	0.010362946	1.984516749	
TNFSF4	-0.832736191	FALSE	0.468954096	0.084986596	1.070649567	
TNFSF8	-0.674933642	FALSE	0.468242683	0.084986596	1.070649567	
TNFSF9	-0.014617731	FALSE	0.498547601	0.084986596	1.070649567	
TNIK	-0.608151694	FALSE	0.495085062	0.084986596	1.070649567	
TNIP1	-0.48289907	FALSE	0.511407237	0.084986596	1.070649567	
TNIP2	-0.418601297	FALSE	0.573529234	0.04463198	1.350353844	
TNIP3	0.357575957	FALSE	0.513167164	0.084986596	1.070649567	
TNK1	0.241874235	FALSE	0.477933875	0.084986596	1.070649567	
TNK2	-0.229625052	FALSE	0.496787497	0.084986596	1.070649567	
TNKS	-1.295980693	FALSE	0.602507847	0.028396193	1.546739874	
TNKS1BP1	0.051129515	FALSE	0.47201641	0.084986596	1.070649567	
TNKS2	-1.109102673	FALSE	0.481235134	0.084986596	1.070649567	
TNNC1	0.325313722	FALSE	0.676138817	0.006258626	2.203520999	
TNNC2	0.151445708	FALSE	0.466412804	0.084986596	1.070649567	
TNNI2	0.782003771	FALSE	0.647489488	0.01238065	1.907256567	
TNNI3	1.350049196	FALSE	0.469347327	0.084986596	1.070649567	
TNNI3K	-0.733300016	FALSE	0.777018686	0.000215699	3.666151281	
TNNT1	-0.910028257	FALSE	0.590069477	0.035336134	1.451780971	
TNNT3	0.13326901	FALSE	0.5305526	0.075647027	1.121208137	
TNPO1	-1.120933478	FALSE	0.466615188	0.084986596	1.070649567	
TNPO2	0.59133323	FALSE	0.490554976	0.084986596	1.070649567	
TNPO3	-0.102435339	FALSE	0.467562076	0.084986596	1.070649567	
TNRC18	-0.399443759	FALSE	0.481767221	0.084986596	1.070649567	
TNRC6A	0.321837742	FALSE	0.488238164	0.084986596	1.070649567	
TNRC6B	-0.788893816	FALSE	0.504156853	0.084986596	1.070649567	
TNRC6C	-0.453155866	FALSE	0.489500459	0.084986596	1.070649567	
TNS1	-0.296162034	FALSE	0.470099362	0.084986596	1.070649567	
TNS2	0.067725213	FALSE	0.476652218	0.084986596	1.070649567	
TNS3	-0.84576365	FALSE	0.582604427	0.039065659	1.408204843	
TNS4	0.191701865	FALSE	0.488333544	0.084986596	1.070649567	
TNXB	-0.015446312	FALSE	0.475201968	0.084986596	1.070649567	
TOB1	0.814858394	FALSE	0.472509297	0.084986596	1.070649567	
TOB2	0.082179102	FALSE	0.591841224	0.034184085	1.466176043	
TOE1	0.091669381	FALSE	0.475702236	0.084986596	1.070649567	
TOGARAM1	-0.45470474	FALSE	0.522394125	0.082164103	1.085317881	
TOGARAM2	-1.381490164	FALSE	0.466429077	0.084986596	1.070649567	
TOLLIP	-0.026271837	FALSE	0.466322618	0.084986596	1.070649567	
TOM1	0.242276382	FALSE	0.551691835	0.060376664	1.219130884	
TOM1L1	0.447956746	FALSE	0.469955654	0.084986596	1.070649567	
TOM1L2	1.230009724	FALSE	0.470111193	0.084986596	1.070649567	
TOMM20	-1.219866574	FALSE	0.563952458	0.051256074	1.290254663	
TOMM22	-0.326824127	FALSE	0.483848481	0.084986596	1.070649567	
TOMM34	0.189675043	FALSE	0.496731907	0.084986596	1.070649567	
TOMM40	0.786111261	FALSE	0.490645049	0.084986596	1.070649567	
TOMM40L	-0.388065951	FALSE	0.486468891	0.084986596	1.070649567	
TOMM5	0.17613139	FALSE	0.555216003	0.057518218	1.240194581	
TOMM6	-0.309370226	FALSE	0.678649242	0.005824907	2.234710993	
TOMM7	-0.766792088	FALSE	0.554839121	0.057748742	1.238457474	
TOMM70	-1.341087421	FALSE	0.466881064	0.084986596	1.070649567	
TONSL	2.066254521	FALSE	0.466547494	0.084986596	1.070649567	
TOP1	-0.980940858	FALSE	0.503570528	0.084986596	1.070649567	
TOP1MT	-0.572809024	FALSE	0.46670694	0.084986596	1.070649567	
TOP2A	-0.838373639	FALSE	0.500139765	0.084986596	1.070649567	
TOP2B	-1.262427164	FALSE	0.466639365	0.084986596	1.070649567	
TOP3A	-0.507726039	FALSE	0.505520864	0.084986596	1.070649567	
TOP3B	-1.28947607	FALSE	0.488738068	0.084986596	1.070649567	
TOPBP1	-0.842172073	FALSE	0.503975196	0.084986596	1.070649567	
TOPORS	-0.360713885	FALSE	0.475135209	0.084986596	1.070649567	
TOR1A	1.14693488	FALSE	0.470245253	0.084986596	1.070649567	
TOR1AIP1	0.465511056	FALSE	0.495561753	0.084986596	1.070649567	
TOR1AIP2	0.337029432	FALSE	0.472599929	0.084986596	1.070649567	
TOR1B	1.073275018	FALSE	0.479194898	0.084986596	1.070649567	
TOR2A	0.659815211	FALSE	0.467956388	0.084986596	1.070649567	
TOR3A	0.593891256	FALSE	0.487426967	0.084986596	1.070649567	
TOR4A	0.528380562	FALSE	0.466618899	0.084986596	1.070649567	
TOX	-1.137369468	FALSE	0.485186166	0.084986596	1.070649567	
TOX2	0.121772828	FALSE	0.466274296	0.084986596	1.070649567	
TOX4	-0.368555348	FALSE	0.470846742	0.084986596	1.070649567	
TP53	-0.647539201	FALSE	0.501966864	0.084986596	1.070649567	
TP53BP1	0.655293585	FALSE	0.491144912	0.084986596	1.070649567	
TP53BP2	-0.500089725	FALSE	0.466798994	0.084986596	1.070649567	
TP53I11	-0.663939144	FALSE	0.466951353	0.084986596	1.070649567	
TP53I13	0.063893863	FALSE	0.486801785	0.084986596	1.070649567	
TP53I3	-0.434845908	FALSE	0.500333264	0.084986596	1.070649567	
TP53INP1	-0.759481143	FALSE	0.470712935	0.084986596	1.070649567	
TP53INP2	0.897802684	FALSE	0.530741374	0.075543712	1.121801677	
TP53RK	-0.508538445	FALSE	0.467327197	0.084986596	1.070649567	
TP53TG3D	-0.706933228	FALSE	0.630901669	0.017036864	1.768610352	
TP63	0.083616904	FALSE	0.527963009	0.077851289	1.108734194	
TP73	0.882803858	FALSE	0.468571068	0.084986596	1.070649567	
TPBG	0.036279979	FALSE	0.567427189	0.04862904	1.313104301	
TPCN1	-0.65746976	FALSE	0.534974367	0.07199351	1.142706653	
TPCN2	0.770604301	FALSE	0.497490027	0.084986596	1.070649567	
TPD52	0.454359551	FALSE	0.466256469	0.084986596	1.070649567	
TPD52L1	-0.026857085	FALSE	0.484123321	0.084986596	1.070649567	
TPD52L2	1.476119969	FALSE	0.467937847	0.084986596	1.070649567	
TPGS1	0.134685026	FALSE	0.514827087	0.084986596	1.070649567	
TPGS2	-0.442933076	FALSE	0.471452606	0.084986596	1.070649567	
TPH1	0.923015922	FALSE	0.534909207	0.07199351	1.142706653	
TPI1	1.304900147	FALSE	0.497848757	0.084986596	1.070649567	
TPK1	-0.164064113	FALSE	0.482495858	0.084986596	1.070649567	
TPM1	1.799876646	FALSE	0.471239374	0.084986596	1.070649567	
TPM2	0.523188373	FALSE	0.478758219	0.084986596	1.070649567	
TPM3	-1.200167217	FALSE	0.491297276	0.084986596	1.070649567	
TPM4	0.141734077	FALSE	0.505950143	0.084986596	1.070649567	
TPMT	-1.147137833	FALSE	0.501586337	0.084986596	1.070649567	
TPO	0.330691532	FALSE	0.493301362	0.084986596	1.070649567	
TPP1	1.122332658	FALSE	0.483527552	0.084986596	1.070649567	
TPP2	-0.487888696	FALSE	0.471496064	0.084986596	1.070649567	
TPPP	-0.420879692	FALSE	0.477726027	0.084986596	1.070649567	
TPPP3	0.819258498	FALSE	0.494721686	0.084986596	1.070649567	
TPR	0.233159885	FALSE	0.466298296	0.084986596	1.070649567	
TPRA1	-0.044530621	FALSE	0.466869155	0.084986596	1.070649567	
TPRG1	-1.080478031	FALSE	0.474457939	0.084986596	1.070649567	
TPRG1L	0.089805335	FALSE	0.569704551	0.047140171	1.326608848	
TPRKB	-1.492063337	FALSE	0.651317086	0.011296614	1.947051714	
TPRN	2.086899249	FALSE	0.552237214	0.060188591	1.220485825	
TPSAB1	0.60686304	FALSE	0.499004829	0.084986596	1.070649567	
TPSB2	1.996576673	FALSE	0.493678491	0.084986596	1.070649567	
TPST1	-1.193290483	FALSE	0.522039961	0.082524708	1.083416002	
TPST2	0.47348926	FALSE	0.467920999	0.084986596	1.070649567	
TPT1	-0.31399935	FALSE	0.606009796	0.026960054	1.569279248	
TPX2	-1.357102244	FALSE	0.491303977	0.084986596	1.070649567	
TRA2A	-0.984392393	FALSE	0.466968408	0.084986596	1.070649567	
TRA2B	0.770895479	FALSE	0.493977578	0.084986596	1.070649567	
TRABD	3.139170235	FALSE	0.480507401	0.084986596	1.070649567	
TRABD2A	-0.869153056	FALSE	0.574513592	0.043999244	1.356554785	
TRADD	1.448124311	FALSE	0.511873789	0.084986596	1.070649567	
TRAF1	0.288128359	FALSE	0.546097148	0.06486856	1.187965744	
TRAF2	-0.756348372	FALSE	0.484993233	0.084986596	1.070649567	
TRAF3	0.200510312	FALSE	0.468611625	0.084986596	1.070649567	
TRAF3IP1	0.708657874	FALSE	0.58140797	0.039609444	1.402201259	
TRAF3IP2	0.326411998	FALSE	0.590792412	0.034838715	1.457937868	
TRAF3IP3	-0.322352122	FALSE	0.467095702	0.084986596	1.070649567	
TRAF4	1.273366342	FALSE	0.479791233	0.084986596	1.070649567	
TRAF5	-0.366708458	FALSE	0.482519105	0.084986596	1.070649567	
