gene,Pearson_rho_Gene
TAF7,0.442664045
TAF8,0.396821432
TAF9,-0.136581711
TAF9B,0.18186009
TAFA1,-0.068370496
TAFA2,0.299709991
TAGAP,-0.028869893
TAGLN,-0.050203259
TAGLN2,0.385091746
TAL1,0.475265779
TAL2,0.298110385
TALDO1,0.489909452
TAMM41,-0.209420622
TANC1,-0.103007601
TANC2,-0.437675928
TANGO2,0.234933418
TANGO6,0.077903075
TANK,0.047555042
TAOK1,-0.215471017
TAOK2,-0.064578921
TAOK3,-0.099893835
TAP1,0.104349432
TAP2,0.395439349
TAPBP,0.304581202
TAPBPL,0.001797123
TAPT1,0.011875449
TARBP1,-0.142393305
TARBP2,-0.08151866
TARDBP,-0.043723534
TARM1,-0.050283955
TARS1,0.135542199
TARS2,-0.04758916
TARS3,0.094061188
TAS1R3,0.046786596
TAS2R14,-0.097573193
TAS2R19,-0.326171617
TAS2R20,-0.197702532
TAS2R3,-0.176007882
TAS2R31,-0.113526776
TAS2R4,-0.326195839
TAS2R45,-0.374952914
TAS2R5,-0.48870452
TAS2R50,0.148447979
TAS2R60,0.203515806
TASOR,-0.255549736
TASOR2,-0.198989705
TASP1,-0.003853916
TATDN1,0.210838135
TATDN2,0.178438904
TATDN3,0.216849528
TAX1BP1,0.094121104
TAX1BP3,0.304699351
TBC1D1,0.506108591
TBC1D10A,0.124283501
TBC1D10B,0.141359374
TBC1D10C,0.233380184
TBC1D12,-0.460306086
TBC1D13,0.135186983
TBC1D14,0.104697163
TBC1D15,0.006439117
TBC1D16,0.167944359
TBC1D17,0.424203502
TBC1D19,-0.434730945
TBC1D2,-0.335893168
TBC1D20,-0.050556575
TBC1D22A,0.428562469
TBC1D22B,-0.411252586
TBC1D23,-0.31618142
TBC1D24,0.25394066
TBC1D25,-0.170596533
TBC1D2B,0.261577592
TBC1D30,0.143353855
TBC1D31,-0.147209705
TBC1D32,-0.030859803
TBC1D3B,-0.251749648
TBC1D3C,0.009634429
TBC1D3I,0.492621358
TBC1D3L,0.085880853
TBC1D4,0.021536722
TBC1D5,-0.151953341
TBC1D7,-0.014359423
TBC1D8,-0.468065376
TBC1D8B,-0.265856702
TBC1D9,-0.339557642
TBC1D9B,-0.311184015
TBCA,0.672318007
TBCB,0.178907732
TBCC,0.050528403
TBCCD1,-0.358515093
TBCD,0.367200132
TBCE,-0.038296389
TBCEL,-0.30552118
TBCK,-0.213551197
TBK1,-0.259550492
TBKBP1,0.070144212
TBL1X,0.303746901
TBL1XR1,-0.030796885
TBL2,-0.124417918
TBL3,0.416841817
TBP,-0.135621399
TBPL1,0.131935671
TBRG1,-0.171177743
TBRG4,-0.270226491
TBX1,-0.214355795
TBX19,-0.304114238
TBX21,-0.214854432
TBX6,-0.035351088
TBXA2R,0.294100725
TBXAS1,0.271739508
TC2N,0.014381775
TCAF1,-0.693083317
TCAF2,-0.128541086
TCAIM,-0.292227589
TCAP,0.494348327
TCEA1,0.015534165
TCEA2,0.31589819
TCEA3,0.487465932
TCEAL1,-0.069591276
TCEAL2,0.47450782
TCEAL3,0.30611136
TCEAL4,0.484623933
TCEAL8,0.121139452
TCEAL9,0.20459907
TCEANC,-0.20912184
TCEANC2,-0.063031635
TCERG1,-0.387988851
TCF12,-0.303732436
TCF19,-0.253938504
TCF20,0.231564524
TCF25,0.183519847
TCF3,-0.036306712
TCF4,-0.13444203
TCF7,0.287919933
TCF7L1,0.35929519
TCF7L2,-0.375245218
TCFL5,-0.143683269
TCHP,-0.36331209
TCIRG1,0.130637072
TCL1A,0.072038685
TCL1B,-0.026288388
TCN1,-0.17027189
TCN2,-0.290885252
TCOF1,-0.058436319
TCP1,-0.12115708
TCP10L,-0.232912543
TCP11L1,-0.319456359
TCP11L2,-0.173621112
TCTA,0.263910257
TCTE1,0.470939362
TCTN1,0.371912241
TCTN2,0.300143911
TCTN3,-0.176422397
TDG,-0.276254133
TDP1,-0.103873789
TDP2,0.287754385
TDRD12,0.453818021
TDRD3,-0.031719287
TDRD7,-0.226331598
TDRD9,-0.102260371
TDRKH,-0.368423737
TDRP,0.464363973
TEAD2,0.242434651
TEAD3,0.237372634
TEC,-0.188153394
TECPR1,0.011882821
TECPR2,0.000245338
TECR,0.38463208
TECTA,-0.529930134
TEDC1,0.13360502
TEDC2,0.141642259
TEF,0.456835394
TEFM,-0.140748543
TEK,0.380359915
TEKT2,0.205014795
TEKT3,-0.409511369
TEKT4,0.062190474
TEKT5,-0.323072246
TELO2,0.062503628
TEN1,0.427886024
TENM1,-0.409074485
TENM4,-0.137664885
TENT2,-0.381915232
TENT4A,-0.404176883
TENT4B,-0.023116284
TENT5A,-0.485609482
TENT5B,0.401438175
TENT5C,-0.127637388
TEP1,-0.334267219
TEPSIN,-0.047237933
TERF1,-0.015739674
TERF2,-0.060450526
TERF2IP,0.212533115
TERT,-0.093752361
TES,-0.180052985
TESC,0.243471977
TESK1,0.048261847
TESK2,-0.008608921
TESMIN,0.340544398
TESPA1,0.310600227
TET1,-0.273714038
TET2,-0.096986322
TET3,-0.276212808
TEX10,-0.108598694
TEX101,-0.042296289
TEX12,-0.153304154
TEX14,0.04416815
TEX2,-0.299759125
TEX22,0.305793968
TEX261,-0.172402922
TEX264,0.416628166
TEX29,0.129214578
TEX30,0.354599169
TEX46,0.0570039
TEX9,-0.22870948
TF,-0.163031492
TFAM,-0.227287123
TFAP2E,-0.202249371
TFAP4,0.273973347
TFB1M,-0.248514686
TFB2M,-0.308592265
TFCP2,-0.31145693
TFCP2L1,-0.328289755
TFDP1,-0.065733522
TFDP2,0.043430253
TFE3,0.16588694
TFEB,0.426352649
TFEC,-0.404109
TFF3,0.165558361
TFG,-0.083861403
TFIP11,0.428909304
TFPI,5.00E-05
TFPI2,0.190836277
TFPT,0.230155314
TFR2,-0.146426568
TFRC,-0.286848109
TG,0.073878431
TGDS,-0.212346378
TGFA,-0.12311168
TGFB1,0.434112354
TGFB1I1,0.534442402
TGFB2,-0.104552697
TGFB3,-0.390721967
TGFBI,-0.068572816
TGFBR1,-0.177708709
TGFBR2,-0.087349362
TGFBR3,-0.552986017
TGFBR3L,0.378451798
TGFBRAP1,-0.334698723
TGIF1,-0.274223248
TGIF2,0.386921617
TGM1,0.296319455
TGM2,-0.358017518
TGM3,-0.203425239
TGOLN2,-0.311662895
TGS1,-0.345630623
THADA,-0.142147665
THAP1,-0.174461564
THAP10,-0.237298147
THAP11,0.291618266
THAP12,-0.027402582
THAP2,0.259751944
THAP3,0.138960578
THAP4,0.703339229
THAP5,-0.157694867
THAP6,-0.246049167
THAP7,0.279602491
THAP8,-0.032765617
THAP9,-0.248764119
THBD,0.002251513
THBS1,-0.313006556
THBS3,0.152794913
THBS4,0.063803399
THEM4,0.156660726
THEM5,0.233891971
THEM6,0.264435707
THEMIS,-0.208188955
THEMIS2,0.186738161
THG1L,-0.22758203
THNSL1,-0.073947694
THNSL2,0.429327714
THOC1,-0.187073258
THOC2,-0.124087851
THOC3,-0.063215301
THOC5,0.492807158
THOC6,0.346598814
THOC7,0.555516856
THOP1,0.159129854
THRA,0.280635138
THRAP3,-0.002824637
THRB,0.014901627
THSD1,-0.067873584
THTPA,-0.567918901
THUMPD1,-0.233848963
THUMPD2,0.159201679
THUMPD3,0.115306824
THYN1,0.598255836
TIA1,-0.493555317
TIAL1,-0.085201237
TIAM1,-0.342606523
TIAM2,-0.239741682
TICAM1,-0.199195367
TICAM2,-0.418993603
TICRR,-0.22301101
TIE1,-0.16990304
TIFA,-0.341235318
TIFAB,-0.056927626
TIGAR,0.085175569
TIGD1,-0.083537514
TIGD2,-0.525126321
TIGD3,0.282651527
TIGD4,-0.398717589
TIGD5,0.158063238
TIGD6,0.093807249
TIGD7,-0.346192807
TIGIT,-0.360953176
TIMD4,-0.149763931
TIMELESS,-0.447224024
TIMM10,0.060962177
TIMM10B,-0.259790549
TIMM13,0.409198897
TIMM17A,0.047874694
TIMM17B,0.197786479
TIMM21,-0.332948471
TIMM22,0.209267114
TIMM23,0.166458154
TIMM23B,-0.255807987
TIMM29,0.127704511
TIMM44,0.148309846
TIMM50,0.019376039
TIMM8A,0.039567144
TIMM8B,0.263582888
TIMM9,0.355334672
TIMMDC1,-0.100263412
TIMP1,0.213537068
TIMP2,0.127753359
TIMP3,-0.008127242
TINCR,-0.145693117
TINF2,0.188887396
TIPARP,0.086443255
TIPIN,0.531468167
TIPRL,-0.178362761
TIRAP,-0.174250045
TJAP1,-0.349646413
TJP2,-0.355545341
TJP3,0.149444544
TK1,-0.254604584
TK2,-0.318634255
TKFC,-0.141338023
TKT,0.301324762
TKTL1,0.22075663
TLCD1,0.118830815
TLCD2,0.383917971
TLCD3A,0.003424888
TLCD4,-0.346535125
TLCD5,0.573802246
TLDC2,0.086810228
TLE1,-0.05543712
TLE2,0.164506888
TLE3,0.091893228
TLE4,-0.124227838
TLE5,0.342308739
TLE6,0.243282608
TLK1,0.009712671
TLK2,0.096645283
TLN1,0.501810978
TLN2,-0.166144887
TLNRD1,-0.024420948
TLR1,-0.084996308
TLR10,-0.313038243
TLR2,0.051331345
TLR3,-0.639121332
TLR4,-0.134407939
TLR5,-0.30915928
TLR6,-0.074204064
TLR7,-0.38221158
TLR8,-0.019753555
TLR9,-0.037081498
TM2D1,-0.075865497
TM2D2,-0.247015444
TM2D3,0.09196547
TM4SF1,0.490064041
TM4SF19,-0.040725514
TM6SF1,0.062039923
TM7SF2,0.109798069
TM7SF3,0.008765574
TM9SF1,0.014531436
TM9SF2,-0.061191674
TM9SF3,-0.099661954
TM9SF4,-0.43449015
TMA16,0.175859326
TMA7,0.265498902
TMBIM1,0.053057613
TMBIM4,0.173213728
TMBIM6,0.115359225
TMC4,0.188625839
TMC5,-0.201410915
TMC6,0.0269449
TMC8,-0.057601782
TMCC1,0.253523549
TMCC2,0.055625802
TMCC3,0.116067932
TMCO1,-0.28691886
TMCO3,0.003894053
TMCO4,0.071802831
TMCO6,0.17690499
TMED1,0.05563024
TMED10,-0.166465426
TMED2,-0.097350462
TMED3,0.366098686
TMED4,-0.199059366
TMED5,-0.142684999
TMED6,0.259821554
TMED7,-0.28746972
TMED8,-0.50849548
TMED9,0.266798143
TMEM101,0.184835314
TMEM102,0.084670123
TMEM104,0.000899581
TMEM106A,-0.549494638
TMEM106B,-0.476173382
TMEM106C,0.285694845
TMEM107,0.269637172
TMEM108,-0.072080568
TMEM109,0.275426752
TMEM11,0.212607054
TMEM115,0.184772863
TMEM116,0.315438018
TMEM117,0.389977922
TMEM119,0.608271206
TMEM120A,0.388800651
TMEM120B,-0.125474337
TMEM121,0.296738178
TMEM121B,0.03126827
TMEM123,7.19E-05
TMEM126A,0.300773422
TMEM126B,-0.002338286
TMEM127,-0.044756358
TMEM128,0.227202088
TMEM129,0.176270521
TMEM131,-0.273253405
TMEM131L,-0.154086296
TMEM134,0.19636029
TMEM135,-0.34689
TMEM138,-0.136770053
TMEM139,-0.050874177
TMEM140,0.026160686
TMEM141,0.327777696
TMEM143,0.066388499
TMEM144,-0.42279648
TMEM147,0.31321139
TMEM14A,0.034251513
TMEM14B,0.269217217
TMEM14C,0.287943803
TMEM150A,0.013678077
TMEM150B,-0.25425797
TMEM154,-0.01366635
TMEM155,0.020846374
TMEM156,-0.665045361
TMEM158,0.075350332
TMEM160,0.191301714
TMEM161A,0.202260174
TMEM161B,-0.53682238
TMEM163,0.152857429
TMEM164,0.336393652
TMEM165,-0.633564899
TMEM167A,-0.430315658
TMEM167B,0.191422851
TMEM168,-0.502677405
TMEM169,-0.403822848
TMEM17,-0.169825644
TMEM170A,-0.10226746
TMEM170B,-0.205776889
TMEM171,-0.100652246
TMEM175,-0.256923964
TMEM176A,-0.255751226
TMEM176B,-0.311447806
TMEM177,-0.17990499
TMEM178A,-0.22501364
TMEM179B,0.441460359
TMEM18,0.027178183
TMEM181,-0.386027621
TMEM182,0.057671107
TMEM183A,0.114026366
TMEM184A,-0.159534211
TMEM184B,0.365077261
TMEM184C,-0.349477311
TMEM185A,0.252185665
TMEM185B,0.03638274
TMEM186,0.24979552
TMEM187,0.16925116
TMEM19,0.005012585
TMEM191B,0.264450362
TMEM191C,0.30878891
TMEM192,-0.40254968
TMEM198,-0.279713718
TMEM199,-0.030597232
TMEM200A,-0.419335218
TMEM200B,0.565478031
TMEM201,-0.059960583
TMEM203,0.397307379
TMEM204,0.466353922
TMEM205,0.213071695
TMEM208,0.27317757
TMEM209,-0.378568198
TMEM214,-0.292998236
TMEM216,0.161645309
TMEM217,0.062414777
TMEM218,-0.105592283
TMEM219,0.330554638
TMEM220,-0.028966563
TMEM222,0.468217543
TMEM223,0.352643201
TMEM225B,0.132750664
TMEM229B,-0.28967053
TMEM230,-0.398254256
TMEM231,0.408515299
TMEM232,-0.033622872
TMEM234,0.355724806
TMEM236,-0.393182887
TMEM237,-0.189713472
TMEM238,-0.069154027
TMEM240,0.29429462
TMEM241,-0.21584828
TMEM242,0.268930821
TMEM243,0.274810325
TMEM245,-0.19500197
TMEM248,0.091868968
TMEM249,-0.117395711
TMEM25,0.23183889
TMEM250,0.121876403
TMEM252,-0.184343415
TMEM253,0.286564473
TMEM254,-0.048036915
TMEM255A,0.165298966
TMEM255B,0.302395447
TMEM256,0.167296852
TMEM258,0.334023994
TMEM259,0.099078934
TMEM260,-0.295277275
TMEM262,0.275077666
TMEM263,-0.036570723
TMEM267,0.068947358
TMEM268,-0.42435002
TMEM269,0.19301132
TMEM272,0.013350906
TMEM273,-0.047656549
TMEM30A,0.013938877
TMEM30B,-0.069836283
TMEM33,-0.10995872
TMEM35B,0.033348423
TMEM37,-0.244665115
TMEM38A,-0.304121858
TMEM38B,-0.112429281
TMEM39A,-0.628740636
TMEM39B,0.211185697
TMEM40,0.610036363
TMEM41A,-0.241399145
TMEM41B,-0.146396341
TMEM42,0.378143639
TMEM43,-0.031366273
TMEM44,0.425948121
TMEM45A,0.468228174
TMEM45B,0.178536583
TMEM50A,0.346773944
TMEM50B,-0.124124176
TMEM51,0.151326834
TMEM52B,-0.034665064
TMEM53,0.073730079
TMEM54,-0.458353996
TMEM59,0.176139001
TMEM60,-0.101220657
TMEM62,-0.265953602
TMEM63A,-0.313949384
TMEM63B,0.055747436
TMEM63C,-0.110843827
TMEM64,-0.543363891
TMEM65,-0.305465913
TMEM67,-0.152056917
TMEM68,0.079671551
TMEM69,-0.183132543
TMEM70,0.075543393
TMEM71,0.128409578
TMEM79,0.099983807
TMEM80,-0.146749611
TMEM81,0.503143835
TMEM86A,-0.325403728
TMEM86B,0.256756497
TMEM87A,-0.403308103
TMEM87B,-0.094233779
TMEM88,0.209995054
TMEM8B,-0.15004785
TMEM9,0.07540093
TMEM91,0.235170894
TMEM92,-0.081818583
TMEM94,-0.33824696
TMEM97,-0.225254975
TMEM9B,0.092782502
TMF1,-0.202043177
TMIE,0.715518231
TMIGD2,0.512397476
TMIGD3,0.060520408
TMLHE,0.224005162
TMOD1,-0.100632778
TMOD2,-0.388128103
TMOD3,-0.280850225
TMOD4,0.115871802
TMPO,-0.191183949
TMPPE,-0.018047369
TMPRSS13,-0.235497158
TMPRSS3,-0.475204278
TMPRSS5,-0.059723639
TMPRSS6,0.023673365
TMPRSS9,-0.136480325
TMSB10,0.348525068
TMSB15A,0.616067895
TMSB15B,0.515434861
TMSB4X,0.429055438
TMSB4Y,-0.119262322
TMTC1,-0.061290573
TMTC2,-0.451946214
TMTC3,-0.270040281
TMTC4,-0.19350195
TMUB1,0.378885763
TMUB2,0.22776294
TMX1,-0.412089224
TMX2,0.060116239
TMX3,-0.357012613
TMX4,0.156656485
TNF,-0.12230714
TNFAIP1,-0.000888186
TNFAIP2,0.269702068
TNFAIP3,-0.102311322
TNFAIP6,0.293469889
TNFAIP8,0.028716858
TNFAIP8L1,0.167191711
TNFAIP8L2,0.187297996
TNFRSF10A,-0.124994737
TNFRSF10B,-0.160740868
TNFRSF10C,0.184373433
TNFRSF10D,0.037364505
TNFRSF11A,0.12402698
TNFRSF12A,0.293862963
TNFRSF13B,-0.150946214
TNFRSF13C,-0.043277621
TNFRSF14,0.35827723
TNFRSF17,-0.176432899
TNFRSF18,0.105818312
TNFRSF19,-0.159658785
TNFRSF1A,0.142952612
TNFRSF1B,0.155302284
TNFRSF21,0.309066999
TNFRSF25,0.28982024
TNFRSF4,0.014134136
TNFRSF8,0.196045644
TNFRSF9,0.180447506
TNFSF10,0.023703052
TNFSF11,-0.094393802
TNFSF12,0.155706508
TNFSF13,-0.277363078
TNFSF13B,-0.130896535
TNFSF14,-0.058039253
TNFSF15,-0.634939585
TNFSF4,-0.01101209
TNFSF8,-0.130545386
TNFSF9,0.188018129
TNIK,0.295135897
TNIP1,0.419199312
TNIP2,0.406902591
TNIP3,0.193128687
TNK1,0.050791386
TNK2,0.24147322
TNKS,-0.496531941
TNKS1BP1,-0.036072703
TNKS2,-0.285034769
TNNC1,0.671005726
TNNC2,0.025786671
TNNI2,0.640911757
TNNI3,0.148724838
TNNI3K,0.696946101
TNNT1,-0.261687985
TNNT3,0.301622859
TNPO1,-0.145445668
TNPO2,-0.338225948
TNPO3,-0.16041091
TNRC18,-0.192616826
TNRC6A,-0.286589359
TNRC6B,0.107794295
TNRC6C,0.064401999
TNS1,-0.045555662
TNS2,0.017579437
TNS3,-0.530577233
TNS4,0.159162108
TNXB,-0.146491405
TOB1,0.15902365
TOB2,-0.361966518
TOE1,-0.101497749
TOGARAM1,-0.37543185
TOGARAM2,-0.093370153
TOLLIP,0.144918769
TOM1,0.271959207
TOM1L1,0.119811365
TOM1L2,-0.160651169
TOMM20,0.249157355
TOMM22,-0.098346794
TOMM34,0.434482023
TOMM40,0.25968845
TOMM40L,-0.119923421
TOMM5,0.303483972
TOMM6,0.582954188
TOMM7,0.251534184
TOMM70,-0.144079676
TONSL,0.010817347
TOP1,-0.29275017
TOP1MT,0.254588235
TOP2A,-0.344033313
TOP2B,0.111535416
TOP3A,-0.267891018
TOP3B,-0.020781325
TOPBP1,-0.288922747
TOPORS,0.120444264
TOR1A,-0.038757597
TOR1AIP1,0.082822638
TOR1AIP2,-0.090581623
TOR1B,0.041821229
TOR2A,0.04634699
TOR3A,-0.227228151
TOR4A,-0.05967132
TOX,-0.371319611
TOX2,0.165323154
TOX4,0.013483438
TP53,-0.274243515
TP53BP1,-0.031981438
TP53BP2,-0.143842567
TP53I11,-0.004057445
TP53I13,0.099929359
TP53I3,0.255296244
TP53INP1,-0.123334394
TP53INP2,0.503823951
TP53RK,-0.145954654
TP53TG3D,0.369260798
TP63,-0.400226833
TP73,-0.128577099
TPBG,-0.39188292
TPCN1,-0.317602254
TPCN2,-0.143021903
TPD52,-0.179897082
TPD52L1,0.166367682
TPD52L2,0.183252268
TPGS1,0.223550236
TPGS2,-0.137097453
TPH1,-0.305096244
TPI1,0.339803905
TPK1,0.108299651
TPM1,0.106724266
TPM2,0.056202197
TPM3,0.160716434
TPM4,0.215210785
TPMT,0.029516422
TPO,0.317741411
TPP1,-0.251061237
TPP2,-0.178681852
TPPP,0.054685905
TPPP3,-0.263427872
TPR,0.281710232
TPRA1,0.002291444
TPRG1,-0.024078069
TPRG1L,0.520201702
TPRKB,0.590593908
TPRN,0.313935256
TPSAB1,-0.064139416
TPSB2,0.054931163
TPST1,0.295237725
TPST2,-0.14345551
TPT1,0.453147369
TPX2,-0.285382162
TRA2A,0.065040657
TRA2B,0.141666805
TRABD,0.110119976
TRABD2A,0.523587947
TRADD,0.286058555
TRAF1,-0.221730537
TRAF2,0.197047272
TRAF3,0.009410409
TRAF3IP1,-0.407949124
TRAF3IP2,0.513050097
TRAF3IP3,0.231574131
TRAF4,-0.014968903
TRAF5,-0.198607569
TRAF6,0.024636878
TRAF7,-0.081538767
TRAFD1,-0.020697434
TRAIP,-0.10247633
TRAK1,-0.415669555
TRAK2,-0.248525482
TRAM1,-0.035410406
TRAM2,-0.314686543
TRANK1,-0.111651913
TRAP1,0.171142635
TRAPPC1,0.467963441
TRAPPC10,-0.322371829
TRAPPC11,-0.148249833
TRAPPC12,0.27837865
TRAPPC13,-0.241182594
TRAPPC2,0.056278429
TRAPPC2B,0.219994257
TRAPPC2L,0.363020884
TRAPPC3,0.558460398
TRAPPC3L,0.240835625
TRAPPC4,0.422491685
TRAPPC5,0.404960913
TRAPPC6A,0.431423522
TRAPPC6B,-0.241200207
TRAPPC8,-0.331053951
TRAPPC9,0.271131234
TRAT1,-0.042841001
TRDMT1,-0.136776355
TREM1,0.447053049
TREM2,-0.532057652
TREML1,0.477171045
TREML2,0.218309345
TREML4,-0.100691604
TRERF1,-0.102462144
TREX1,0.261326386
TREX2,0.062125755
TRIAP1,0.339135884
TRIB1,0.131101622
TRIB2,-0.025826882
TRIB3,0.079442118
TRIM10,-0.36114438
TRIM11,-0.018905557
TRIM13,0.239901984
TRIM14,-0.28497997
TRIM16,-0.281542498
TRIM17,-0.1649585
TRIM2,-0.389703999
TRIM21,0.097504088
TRIM22,-0.299578534
TRIM23,-0.230217695
TRIM24,-0.024698452
TRIM25,-0.059512459
TRIM26,-0.500322883
TRIM27,0.379286589
TRIM28,0.265563646
TRIM3,-0.101518696
TRIM31,0.742384623
TRIM32,-0.361176546
TRIM33,-0.301503394
TRIM34,-0.303960009
TRIM35,-0.064847818
TRIM36,-0.365766277
TRIM37,0.113782446
TRIM38,-0.455777258
TRIM39,0.161110363
TRIM4,-0.292406753
TRIM40,-0.224606619
TRIM41,-0.066995152
TRIM44,-0.202995057
TRIM45,-0.169050219
TRIM46,0.185904722
TRIM47,0.005947683
TRIM49D1,0.057523052
TRIM5,-0.199022981
TRIM52,-0.180614913
TRIM56,-0.134340769
TRIM58,-0.137042916
TRIM59,-0.195318053
TRIM6,0.066852977
TRIM61,-0.172890998
TRIM62,-0.275917922
TRIM64B,-0.180785515
TRIM65,-0.142000347
TRIM66,-0.216303262
TRIM68,-0.068269015
TRIM69,0.154049387
TRIM7,-0.159189616
TRIM71,-0.443495511
TRIM73,0.013013223
TRIM74,0.483431626
TRIM8,0.121383188
TRIM9,-0.256880574
TRIO,-0.406451891
TRIOBP,-0.136766464
TRIP10,0.394007339
TRIP11,-0.02525143
TRIP12,-0.232084743
TRIP13,-0.37940305
TRIP4,0.265013163
TRIP6,0.158536665
TRIQK,0.015306409
TRIR,0.404436414
TRIT1,-0.21410592
TRMO,-0.003951265
TRMT1,0.096490954
TRMT10A,-0.353174159
TRMT10B,-0.146736733
TRMT10C,0.147127871
TRMT11,0.14810265
TRMT112,0.181343946
TRMT12,0.499128257
TRMT13,-0.331996188
TRMT1L,-0.203309001
TRMT2A,-0.033141709
TRMT2B,0.406828583
TRMT44,-0.061784985
TRMT5,-0.402190822
TRMT6,0.005009778
TRMT61A,0.316355094
TRMT61B,0.094696806
TRMT9B,-0.00761703
TRMU,0.224844575
TRNAU1AP,0.01382807
TRNP1,-0.228318128
TRNT1,-0.349577132
TRO,0.198648449
TROAP,-0.209994561
TRPC1,-0.269520954
TRPC4AP,0.062388931
TRPC6,-0.148296667
TRPM2,-0.116604258
TRPM4,-0.009733314
TRPM5,0.044046277
TRPM6,0.135263783
TRPM7,-0.316901863
TRPS1,-0.197174126
TRPT1,0.265543326
TRPV1,-0.412333818
TRPV2,0.262312261
TRPV3,-0.617200148
TRPV4,-0.456435687
TRPV6,-0.260929565
TRRAP,-0.306784663
TRUB1,-0.24973383
TRUB2,-0.479640354
TSACC,0.027911113
TSC1,-0.240706098
TSC2,0.042375454
TSC22D1,-0.139251824
TSC22D2,-0.098420719
TSC22D3,0.348560879
TSC22D4,0.259902217
TSEN15,-0.264734746
TSEN2,-0.083676451
TSEN34,0.288185503
TSEN54,0.073878766
TSFM,0.205589091
TSG101,0.1166013
TSGA10,0.124885012
TSGA10IP,-0.249493711
TSHR,-0.152626901
TSHZ1,-0.234852091
TSHZ2,0.260874753
TSHZ3,-0.230996949
TSKS,0.130845421
TSN,-0.279679114
TSNARE1,-0.248376636
TSNAX,-0.077154958
TSNAXIP1,-0.162055788
TSPAN10,0.176842784
TSPAN13,0.232575395
TSPAN14,-0.212396134
TSPAN15,0.321895848
TSPAN17,-0.011735832
TSPAN18,0.250448862
TSPAN2,-0.16478516
TSPAN3,0.257895875
TSPAN31,0.095686939
TSPAN32,-0.064001307
TSPAN33,0.376537443
TSPAN4,0.119701259
TSPAN5,-0.025156336
TSPAN6,0.365138384
TSPAN7,-0.348048893
TSPAN9,0.085056309
TSPEAR,0.387603926
TSPO,0.157830926
TSPO2,-0.11010208
TSPOAP1,-0.177064917
TSPYL1,0.118577755
TSPYL2,0.174495616
TSPYL4,-0.255132883
TSPYL5,0.030231245
TSR1,-0.232310571
TSR2,0.481294105
TSR3,0.472482788
TSSC4,0.291147391
TSSK2,0.425418829
TSSK3,-0.2299179
TSSK4,-0.373076511
TSSK6,-0.268140737
TST,0.452224357
TSTD1,0.444074707
TSTD2,-0.349474012
TSTD3,0.306026837
TTBK2,-0.373920439
TTC1,0.524741639
TTC12,0.00482511
TTC13,-0.255565035
TTC14,-0.281410328
TTC16,-0.254866786
TTC17,-0.182665598
TTC19,0.026567418
TTC21A,-0.108237903
TTC21B,-0.320831392
TTC22,-0.098867275
TTC23,-0.373588346
TTC23L,-0.082498502
TTC24,-0.329179174
TTC27,0.164037764
TTC28,0.004656612
TTC3,-0.184098584
TTC31,-0.4321694
TTC32,0.24761408
TTC33,0.05272252
TTC34,0.116458031
TTC38,0.069081177
TTC39A,0.486931894
TTC39B,-0.117814521
TTC39C,0.41607919
TTC4,0.083782907
TTC5,-0.386794422
TTC7A,-0.384631348
TTC7B,0.13985655
TTC8,-0.4139501
TTC9,-0.050027621
TTC9C,-0.166132847
TTF1,0.530617451
TTF2,-0.160815512
TTI1,0.498868987
TTI2,-0.314030979
TTK,-0.153418804
TTL,-0.252599265
TTLL1,0.003952363
TTLL10,-0.134987614
TTLL11,0.323409567
TTLL12,-0.203307126
TTLL3,-0.191652542
TTLL4,-0.03601793
TTLL5,0.286711691
TTLL7,-0.351638384
TTLL9,-0.257703858
TTN,-0.065649955
TTPAL,-0.30303085
TTYH2,-0.265294273
TTYH3,-0.237261998
TUBA1A,0.374226462
TUBA1B,0.32581074
TUBA1C,0.149640502
TUBA4A,0.451645703
TUBA8,0.424593767
TUBB,-0.041320069
TUBB1,0.065234008
TUBB2A,0.472679281
TUBB2B,0.170298878
TUBB3,0.380981272
TUBB4A,-0.27641148
TUBB4B,0.408116939
TUBB6,-0.419305832
TUBD1,-0.041493913
TUBE1,-0.23870489
TUBG1,-0.421252208
TUBG2,0.0623349
TUBGCP2,0.384585538
TUBGCP3,-0.184746988
TUBGCP4,-0.291094433
TUBGCP5,-0.142036232
TUBGCP6,-0.074816143
TUFM,0.304848026
TUFT1,0.437139763
TUG1,-0.211528855
TULP3,-0.300334937
TULP4,-0.454660853
TUSC1,-0.25049136
TUSC2,0.331452423
TUT1,0.053910065
TUT4,-0.217724337
TUT7,-0.018928291
TVP23A,-0.008692978
TVP23B,-0.162607013
TVP23C,0.154720134
TWF1,-0.247957754
TWF2,0.334036675
TWIST2,0.079612931
TWNK,-0.03559437
TWSG1,-0.124121389
TXK,-0.213257036
TXLNA,-0.094648823
TXLNB,0.26091509
TXLNG,-0.226650821
TXN,0.434200305
TXN2,0.497948154
TXNDC11,0.193999234
TXNDC12,0.313704847
TXNDC15,0.193154732
TXNDC16,-0.292970555
TXNDC17,0.199274128
TXNDC2,-0.041884311
TXNDC5,-0.179347893
TXNDC9,0.027740059
TXNIP,0.139031844
TXNL1,0.291911569
TXNL4A,0.553385438
TXNL4B,0.041493704
TXNRD1,-0.010609202
TXNRD2,0.149253952
TXNRD3,-0.099288764
TYK2,0.215337895
TYMP,0.206062123
TYMS,-0.194839005
TYROBP,0.476879539
