gene	cv_FXS_zscore
TAX1BP3	0.512902002
TBATA	-1.013734352
TBC1D1	-0.072922388
TBC1D10A	-0.22146538
TBC1D10B	5.595183731
TBC1D10C	1.703558098
TBC1D12	0.350487965
TBC1D13	-0.069752474
TBC1D14	0.622473057
TBC1D15	0.135135931
TBC1D16	0.566830297
TBC1D17	0.666352165
TBC1D19	-1.734483852
TBC1D2	0.529622235
TBC1D20	-0.794796315
TBC1D21	-1.250085378
TBC1D22A	0.85273397
TBC1D22B	-0.160654906
TBC1D23	1.071726411
TBC1D24	0.764234779
TBC1D25	0.099832802
TBC1D26	0.792749139
TBC1D28	-1.651936075
TBC1D2B	-1.106408347
TBC1D3	-1.322623785
TBC1D30	-0.3918471
TBC1D31	1.382723244
TBC1D32	0.533166044
TBC1D3B	-1.007372863
TBC1D3C	-0.795123382
TBC1D3D	0.38998999
TBC1D3E	0.420972822
TBC1D3G	-1.437298662
TBC1D3H	-0.194364356
TBC1D3I	-0.52444683
TBC1D3K	0.270777934
TBC1D3L	1.072300195
TBC1D4	-1.023778798
TBC1D5	-0.283639036
TBC1D7	0.753107639
TBC1D8	-0.90545811
TBC1D8B	0.492119234
TBC1D9	-0.48783479
TBC1D9B	1.4872083
TBCA	0.100564914
TBCB	1.983131956
TBCC	1.319862167
TBCCD1	0.108895802
TBCD	0.112920737
TBCE	0.965816378
TBCEL	-0.389385591
TBCK	0.46987085
TBK1	0.497669523
TBKBP1	-0.333661105
TBL1X	0.719016503
TBL1XR1	0.482983871
TBL1Y	-0.882933123
TBL2	2.475157691
TBL3	0.467661703
TBP	0.697778908
TBPL1	0.900174463
TBPL2	0.406798547
TBR1	-1.524233338
TBRG1	0.272366325
TBRG4	0.880233636
TBX1	-1.728406755
TBX10	-0.690672697
TBX15	-0.284179954
TBX18	-0.046482187
TBX19	-0.211558475
TBX2	-1.067980994
TBX20	-1.271169894
TBX21	0.479937477
TBX22	-0.876834924
TBX3	-1.774406549
TBX4	-1.477971925
TBX5	-0.586110371
TBX6	2.766072269
TBXA2R	-2.111187836
TBXAS1	-1.580133251
TBXT	-0.242968689
TC2N	-0.18849449
TCAF1	-1.236257703
TCAF2	0.750748286
TCAIM	2.076670368
TCAP	0.9497049
TCEA1	0.31479471
TCEA2	0.855468403
TCEA3	-0.607334298
TCEAL1	0.159272675
TCEAL2	0.67632843
TCEAL3	0.329304806
TCEAL4	-1.023071019
TCEAL5	-1.138171862
TCEAL6	
TCEAL7	-0.191491567
TCEAL8	-0.552599611
TCEAL9	-0.217539375
TCEANC	0.581166017
TCEANC2	1.539379497
TCERG1	-0.475743292
TCERG1L	1.12904608
TCF12	1.001938354
TCF15	-0.683528261
TCF19	-0.771675374
TCF20	1.301004317
TCF21	-1.306398598
TCF23	-0.241433826
TCF24	-1.984080354
TCF25	-1.683443205
TCF3	2.301221055
TCF4	0.309147087
TCF7	0.759390084
TCF7L1	0.30569702
TCF7L2	1.300081588
TCFL5	0.439195339
TCHH	-1.552545442
TCHHL1	-1.178817671
TCHP	-1.426509657
TCIM	-0.730522075
TCIRG1	2.379305878
TCL1A	-1.108471725
TCL1B	0.67088776
TCN1	-0.358271823
TCN2	1.260299069
TCOF1	0.847064071
TCP1	1.109117023
TCP10L	0.622654038
TCP11	-1.451457504
TCP11L1	0.238903552
TCP11L2	1.026760959
TCP11X1	-0.020138972
TCP11X2	-0.901600528
TCTA	0.572669802
TCTE1	-0.739854722
TCTN1	0.073914806
TCTN2	-0.47378913
TCTN3	0.666716187
TDG	0.860880319
TDO2	-0.097073702
TDP1	0.655292043
TDP2	0.800070955
TDRD1	0.287113307
TDRD10	-1.252418304
TDRD12	-1.288318199
TDRD15	-1.123777433
TDRD3	0.15427356
TDRD5	-0.410887223
TDRD6	0.026139107
TDRD7	-0.146155068
TDRD9	0.300385164
TDRKH	1.194405772
TDRP	-1.683521065
TEAD1	0.303662993
TEAD2	-1.355529246
TEAD3	0.573355007
TEAD4	-0.44976826
TEC	0.163952451
TECPR1	-1.122856962
TECPR2	1.037934966
TECR	0.534566491
TECRL	-0.56168532
TECTA	0.547287382
TECTB	0.05044503
TEDC1	-0.615402222
TEDC2	3.3859973
TEDDM1	-1.280994499
TEF	3.071635381
TEFM	-1.477583369
TEK	-0.358896344
TEKT1	-1.37410547
TEKT2	0.93698156
TEKT3	-0.073074142
TEKT4	-1.170605173
TEKT5	-0.328591132
TEKTIP1	0.817925986
TEKTL1	0.751135612
TELO2	0.450432351
TEN1	0.615787525
TENM1	-0.129427297
TENM2	-0.088416081
TENM3	-0.81667698
TENM4	0.329354442
TENT2	-1.102245666
TENT4A	0.836748052
TENT4B	0.602851844
TENT5A	-0.467235355
TENT5B	-0.865747952
TENT5C	0.098738471
TENT5D	-0.607946549
TEP1	0.66243268
TEPSIN	1.353421747
TERB1	0.065891224
TERB2	0.084588419
TERF1	-0.378996084
TERF2	-1.340979923
TERF2IP	0.941271809
TERT	-1.174423774
TES	0.032626023
TESC	-1.289415833
TESK1	0.423492242
TESK2	-0.122564364
TESMIN	1.015850266
TESPA1	-0.19623445
TET1	0.016969092
TET2	0.475226094
TET3	0.5450684
TEX10	-0.45642238
TEX101	-1.201617158
TEX11	-0.330256222
TEX12	1.698749556
TEX13A	-1.038339329
TEX13B	-2.230018825
TEX13C	-0.652948978
TEX13D	-0.354762973
TEX14	0.523766819
TEX15	0.15217978
TEX19	-0.666074796
TEX2	0.262343089
TEX22	-1.052672526
TEX26	-1.237970359
TEX261	1.575570944
TEX264	0.327351373
TEX28	-1.03441785
TEX29	0.200562572
TEX30	0.002342867
TEX35	-1.404315161
TEX36	-1.434244563
TEX38	0.097004496
TEX44	0.206607726
TEX46	0.150697117
TEX47	-0.161808949
TEX48	0.065212447
TEX50	-1.556930069
TEX51	-1.645180475
TEX52	-0.147764063
TEX53	0.163082497
TEX54	0.49014688
TEX55	-1.342076208
TEX9	-0.065098442
TF	-0.532707287
TFAM	1.504739968
TFAP2A	-1.091119368
TFAP2B	-1.547448684
TFAP2C	-0.450053232
TFAP2D	-1.799524044
TFAP2E	0.816333256
TFAP4	1.571900892
TFB1M	1.215323331
TFB2M	0.397785493
TFCP2	0.465581732
TFCP2L1	-0.722930744
TFDP1	1.163870516
TFDP2	-0.312105526
TFDP3	-0.135421397
TFE3	-0.179580451
TFEB	1.423789527
TFEC	-0.130354614
TFF1	-0.143344003
TFF2	-1.638486246
TFF3	1.890784624
TFG	0.282096283
TFIP11	0.88157667
TFPI	0.117972165
TFPI2	-1.722882144
TFPT	1.520634809
TFR2	-1.386201399
TFRC	0.475462365
TG	0.849502173
TGDS	-0.357178763
TGFA	-0.624983952
TGFB1	1.523102993
TGFB1I1	-0.902686637
TGFB2	0.710692471
TGFB3	-0.814218865
TGFBI	-1.691533386
TGFBR1	1.067212119
TGFBR2	0.73727691
TGFBR3	-0.370722337
TGFBR3L	2.480882624
TGFBRAP1	0.665245286
TGIF1	1.708595234
TGIF2	0.722805865
TGIF2LX	-0.824137246
TGIF2LY	-0.344297368
TGM1	1.352667509
TGM2	-0.083602856
TGM3	-0.267796067
TGM4	1.048892966
TGM5	-0.567169888
TGM6	-1.140055215
TGM7	-0.743736731
TGOLN2	0.677277993
TGS1	1.16638567
TH	-0.110885865
THADA	1.391950871
THAP1	1.633232074
THAP10	-0.950753723
THAP11	1.701137648
THAP12	-0.656626791
THAP2	0.367139327
THAP3	0.813176328
THAP4	-1.314692394
THAP5	-1.14099574
THAP6	-0.269223673
THAP7	1.2808148
THAP8	-1.281105671
THAP9	0.541467069
THBD	-0.466348313
THBS1	0.253287555
THBS2	-0.31548073
THBS3	-0.659591919
THBS4	0.322736621
THEM4	0.507529982
THEM5	-0.298658936
THEM6	-0.264773138
THEMIS	-0.00455379
THEMIS2	-0.336094281
THG1L	0.339117049
THNSL1	1.62878427
THNSL2	-1.682156433
THOC1	0.134421888
THOC2	1.025487708
THOC3	1.867126666
THOC5	-0.855457182
THOC6	0.477553833
THOC7	-0.238680815
THOP1	-0.848744205
THPO	-0.141817501
THRA	3.095689403
THRAP3	1.941063163
THRB	0.161269901
THRSP	-0.075296609
THSD1	-0.114058337
THSD4	-0.497801231
THSD7A	0.065622524
THSD7B	-0.006783279
THSD8	0.377482879
THTPA	-0.282345288
THUMPD1	-0.755619845
THUMPD2	0.166376747
THUMPD3	-0.022082407
THY1	-0.948270455
THYN1	1.478640946
TIA1	0.392224599
TIAL1	0.089835722
TIAM1	0.691206135
TIAM2	0.261205272
TICAM1	0.462358923
TICAM2	-0.334700436
TICRR	0.324316988
TIE1	1.561459463
TIFA	-0.149365663
TIFAB	-0.704829629
TIGAR	0.884324823
TIGD1	-1.270145684
TIGD2	-0.461834639
TIGD3	0.742632103
TIGD4	1.143178547
TIGD5	1.687865324
TIGD6	1.222463521
TIGD7	0.90156269
TIGIT	-0.965849025
TIMD4	0.225514912
TIMELESS	0.615013415
TIMM10	1.787094766
TIMM10B	1.320151119
TIMM13	-0.75454172
TIMM17A	0.521058027
TIMM17B	1.506274095
TIMM21	1.268086212
TIMM22	-1.074220138
TIMM23	-0.247602584
TIMM23B	0.338308636
TIMM29	-1.954636322
TIMM44	-0.032886803
TIMM50	-1.311438265
TIMM8A	0.045405197
TIMM8B	-0.020717969
TIMM9	-0.58025495
TIMMDC1	2.569315266
TIMP1	0.804294813
TIMP2	1.821385651
TIMP3	0.934652031
TIMP4	0.32127592
TINAG	-1.177742199
TINAGL1	-1.483714696
TINCR	-0.566888979
TINF2	0.372594179
TIPARP	0.71623698
TIPIN	-0.320618809
TIPRL	0.139900573
TIRAP	1.132523027
TJAP1	0.878835067
TJP1	0.423371334
TJP2	0.715304053
TJP3	1.115932314
TK1	1.917658055
TK2	1.141034606
TKFC	1.309692445
TKT	-0.654611326
TKTL1	-0.74486123
TKTL2	-0.173266996
TLCD1	-0.780310368
TLCD2	2.642545122
TLCD3A	-0.215836852
TLCD3B	0.16591785
TLCD4	0.748793752
TLCD5	0.398262274
TLDC2	0.065808565
TLE1	0.215901081
TLE2	-0.180754795
TLE3	0.573575241
TLE4	0.735109895
TLE5	2.501455386
TLE6	-0.634544113
TLE7	-1.922191803
TLK1	0.623038313
TLK2	-0.180733125
TLL1	-0.142161809
TLL2	1.376285123
TLN1	0.190012712
TLN2	-1.383086495
TLNRD1	-0.537610354
TLR1	-0.746540846
TLR10	-0.717704484
TLR2	-2.000590274
TLR3	0.830404837
TLR4	-0.265845264
TLR5	-0.78965063
TLR6	-1.005156893
TLR7	-0.147264911
TLR8	-0.054990373
TLR9	2.063010036
TLX1	-1.785862454
TLX2	-0.909108149
TLX3	-1.882665546
TM2D1	0.369867384
TM2D2	-1.279561573
TM2D3	-0.030085836
TM4SF1	0.320610881
TM4SF18	-0.548945091
TM4SF19	0.744909911
TM4SF20	0.545207082
TM4SF4	0.523785634
TM4SF5	-1.513981239
TM6SF1	-0.067439881
TM6SF2	-0.141913605
TM7SF2	1.131353799
TM7SF3	1.046101849
TM9SF1	0.907045984
TM9SF2	-1.167289176
TM9SF3	0.862847504
TM9SF4	-0.445011621
TMA16	-0.254869693
TMA7	1.554412064
TMA7B	-0.643558322
TMBIM1	-1.346436549
TMBIM4	-0.604218742
TMBIM6	0.509405646
TMC1	-1.712006806
TMC2	0.065845858
TMC3	0.157438773
TMC4	1.338386124
TMC5	-1.070984459
TMC6	0.983676217
TMC7	-2.187690209
TMC8	0.215404963
TMCC1	0.847563337
TMCC2	0.635783987
TMCC3	-0.535264985
TMCO1	0.614082352
TMCO2	-0.121087209
TMCO3	0.888903084
TMCO4	-1.362468021
TMCO5A	-0.627827325
TMCO6	0.088507825
TMDD1	0.521988496
TMED1	0.243061406
TMED10	-0.573420563
TMED2	1.291791788
TMED3	-0.440704501
TMED4	0.183589104
TMED5	-0.172110392
TMED6	-0.354721831
TMED7	0.543107915
TMED8	0.797194472
TMED9	1.855067529
TMEFF1	-0.685594172
TMEFF2	0.53178398
TMEM100	0.238970764
TMEM101	0.280374178
TMEM102	0.059334009
TMEM104	1.063915383
TMEM106A	-1.151408116
TMEM106B	0.912704839
TMEM106C	2.030970698
TMEM107	1.959247869
TMEM108	0.497416309
TMEM109	-0.148045684
TMEM11	-0.665247691
TMEM114	-0.781938197
TMEM115	0.82597728
TMEM116	0.01105325
TMEM117	1.167329578
TMEM119	0.089453964
TMEM120A	0.273211029
TMEM120B	1.039308123
TMEM121	0.296234738
TMEM121B	0.20926035
TMEM123	1.180280606
TMEM125	1.557495412
TMEM126A	0.470492182
TMEM126B	-0.397758461
TMEM127	-0.410890467
TMEM128	-1.473152925
TMEM129	0.496333619
TMEM130	-1.749435402
TMEM131	-0.6292964
TMEM131L	0.154793318
TMEM132A	-0.212008068
TMEM132B	1.264061637
TMEM132C	-1.701549932
TMEM132D	-0.749792851
TMEM132E	0.130762052
TMEM134	-0.697255129
TMEM135	-0.044876747
TMEM138	-0.028303476
TMEM139	0.608025871
TMEM140	-1.279716181
TMEM141	-0.365156789
TMEM143	2.744882053
TMEM144	1.282102513
TMEM145	-0.109303923
TMEM147	0.625058838
TMEM14A	1.025211088
TMEM14B	0.134106397
TMEM14C	-0.880602679
TMEM150A	0.35664059
TMEM150B	0.16591658
TMEM150C	0.088913597
TMEM151A	-0.851841358
TMEM151B	-1.413688923
TMEM154	-0.635929058
TMEM156	-0.452230925
TMEM158	0.440685618
TMEM160	0.369883601
TMEM161A	-0.865914472
TMEM161B	-0.023384332
TMEM163	2.12368208
TMEM164	-0.053629479
TMEM165	0.594583776
TMEM167A	0.799739953
TMEM167B	0.976768113
TMEM168	0.2022731
TMEM169	0.318298909
TMEM17	0.774841237
TMEM170A	0.77076899
TMEM170B	1.44120985
TMEM171	-0.395858273
TMEM174	-1.199978658
TMEM175	-1.153301411
TMEM176A	-1.922554867
TMEM176B	-0.246379053
TMEM177	0.129927522
TMEM178A	2.60E-05
TMEM178B	0.350289294
TMEM179	1.118198959
TMEM179B	-0.327658733
TMEM18	-0.982597479
TMEM181	1.357031694
TMEM182	-0.012887898
TMEM183A	-0.637423553
TMEM184A	0.07391074
TMEM184B	4.355890977
TMEM184C	0.635823597
TMEM185A	-0.722615654
TMEM185B	-0.560517619
TMEM186	-1.385574611
TMEM187	1.179580574
TMEM19	0.65497431
TMEM190	-1.086340036
TMEM191B	-0.212612018
TMEM191C	-0.522644453
TMEM192	0.60317565
TMEM196	0.331159908
TMEM198	1.962144179
TMEM199	1.150818277
TMEM200A	-0.551565497
TMEM200B	-1.203836535
TMEM200C	0.233318894
TMEM201	1.071724327
TMEM202	0.316696862
TMEM203	4.373256604
TMEM204	1.45311658
TMEM205	-0.038380921
TMEM207	-0.687126768
TMEM208	0.273631617
TMEM209	-0.593922406
TMEM210	1.332879246
TMEM212	0.329873329
TMEM213	-1.073585802
TMEM214	0.859537893
TMEM215	-1.037226014
TMEM216	1.131946228
TMEM217	-0.175272296
TMEM217B	-0.175272296
TMEM218	0.612529733
TMEM219	2.241718575
TMEM220	0.618601878
TMEM221	-1.530458653
TMEM222	-0.710714049
TMEM223	0.642848304
TMEM225	-1.781945305
TMEM225B	-1.454584592
TMEM229A	1.048571671
TMEM229B	0.653158746
TMEM230	0.775895164
TMEM231	0.291486341
TMEM232	-0.21250915
TMEM233	-0.499214716
TMEM234	-0.763053645
TMEM235	0.97629651
TMEM236	-0.296610369
TMEM237	-0.282894226
TMEM238	0.232558467
TMEM238L	0.149125912
TMEM239	-0.417142753
TMEM240	-0.887428072
TMEM241	0.958367173
TMEM242	0.922572909
TMEM243	-1.264939356
TMEM244	-1.622753913
TMEM245	0.092326562
TMEM247	0.032260401
TMEM248	0.703588646
TMEM249	2.220812671
TMEM25	0.682733916
TMEM250	0.821951165
TMEM252	-0.399894435
TMEM253	0.632164046
TMEM254	-0.53301892
TMEM255A	0.858404547
TMEM255B	-0.611145253
TMEM256	1.305089501
TMEM258	0.040115719
TMEM259	2.009346846
TMEM26	0.060517114
TMEM260	0.889339455
TMEM262	0.579782753
TMEM263	1.672057522
TMEM265	0.359299581
TMEM266	-0.340933571
TMEM267	-1.322554534
TMEM268	0.679945071
TMEM269	1.836273744
TMEM270	1.323301807
TMEM271	-1.218195497
TMEM272	0.978888176
TMEM273	0.594396992
TMEM275	-1.685943305
TMEM276	3.327590874
TMEM30A	0.02536549
TMEM30B	-0.74024252
TMEM31	0.129330992
TMEM33	0.739527008
TMEM35A	0.412835671
TMEM35B	-1.054580141
TMEM37	-0.837495665
TMEM38A	0.583116087
TMEM38B	-0.320181799
TMEM39A	-1.666311883
TMEM39B	1.158925717
TMEM40	-0.054399116
TMEM41A	-0.472179815
TMEM41B	0.224897046
TMEM42	-0.925173786
TMEM43	-0.039969031
TMEM44	0.068446898
TMEM45A	-0.230493633
TMEM45B	-1.097302889
TMEM47	0.720613705
TMEM50A	1.530114213
TMEM50B	0.844301415
TMEM51	-0.64428754
TMEM52	-0.169171552
TMEM52B	0.876180145
TMEM53	1.004231767
TMEM54	0.582316126
TMEM59	-0.744970045
TMEM59L	0.620659777
TMEM60	1.188586478
TMEM61	0.086487585
TMEM62	0.075025997
TMEM63A	1.333533247
TMEM63B	-0.168067845
TMEM63C	1.778388591
TMEM64	0.802711585
TMEM65	-0.457574016
TMEM67	-0.31476732
TMEM68	0.950565554
TMEM69	0.841414692
TMEM70	-0.872443537
TMEM71	-1.888820901
TMEM72	-0.290453396
TMEM74	0.777446012
TMEM74B	-0.800605665
TMEM79	0.584139778
TMEM80	0.248703714
TMEM81	0.858033685
TMEM82	-0.626869452
TMEM86A	1.084932386
TMEM86B	0.772556793
TMEM87A	0.424528376
TMEM87B	0.495455683
TMEM88	1.177432675
TMEM88B	0.097384559
TMEM89	-0.160213763
TMEM8B	0.813110085
TMEM9	0.430395969
TMEM91	1.175500678
TMEM92	-0.90253343
TMEM94	-0.597554685
TMEM95	-0.188025909
TMEM97	-0.954900356
TMEM98	0.489326584
TMEM9B	0.753315342
TMF1	0.299785058
TMIE	0.708361481
TMIGD1	-0.380805324
TMIGD2	-0.769379244
TMIGD3	1.109155926
TMLHE	-1.831439905
TMOD1	-0.091797833
TMOD2	1.527489953
TMOD3	0.585441609
TMOD4	0.665964584
TMPO	0.957961122
TMPPE	-0.63205733
TMPRSS11A	0.063757919
TMPRSS11B	-0.131624583
TMPRSS11D	-0.125753998
TMPRSS11E	0.150596374
TMPRSS11F	-0.126048999
TMPRSS12	-1.992486626
TMPRSS13	-0.106121267
TMPRSS15	-0.689694383
TMPRSS2	-1.064629887
TMPRSS3	-1.789853154
TMPRSS4	-0.507773847
TMPRSS5	0.807846486
TMPRSS6	-0.839852031
TMPRSS7	-0.382330381
TMPRSS9	0.708472801
TMSB10	0.416399921
TMSB15A	-1.353430549
TMSB15B	-0.827383482
TMSB15C	-0.59445109
TMSB4X	0.14370461
TMSB4Y	-1.301218968
TMT1A	0.845034409
TMT1B	-1.033295157
TMTC1	0.217277026
TMTC2	0.566191041
TMTC3	1.102186158
TMTC4	0.188030817
TMUB1	0.250457789
TMUB2	0.783778392
TMX1	-0.162072365
TMX2	0.748394539
TMX3	0.809072425
TMX4	1.42118305
TNC	-0.009270093
TNF	0.512390009
TNFAIP1	0.374016921
TNFAIP2	-0.177073393
TNFAIP3	0.788927541
TNFAIP6	0.19001108
TNFAIP8	0.582709344
TNFAIP8L1	0.737639142
TNFAIP8L2	1.740657409
TNFAIP8L3	0.56583254
TNFRSF10A	0.049652683
TNFRSF10B	1.743626081
TNFRSF10C	-0.170833288
TNFRSF10D	0.390774823
TNFRSF11A	-0.672000349
TNFRSF11B	0.082965503
TNFRSF12A	0.300752422
TNFRSF13B	-1.482014933
TNFRSF13C	-0.214673967
TNFRSF14	0.458363975
TNFRSF17	0.856308882
TNFRSF18	0.401071802
TNFRSF19	-0.504126346
TNFRSF1A	0.30650508
TNFRSF1B	0.072366595
TNFRSF21	0.148169226
TNFRSF25	-0.954328323
TNFRSF4	-0.08253018
TNFRSF6B	2.334407503
TNFRSF8	-1.994320082
TNFRSF9	-0.832406629
TNFSF10	-0.871832399
TNFSF11	-1.128704411
TNFSF12	0.839689669
TNFSF13	0.855837174
TNFSF13B	-0.010588279
TNFSF14	-1.582473269
TNFSF15	0.706800732
TNFSF18	-0.538805604
TNFSF4	0.190827546
TNFSF8	-0.110813082
TNFSF9	-0.861844569
TNIK	0.504552586
TNIP1	0.761575048
TNIP2	0.833924362
TNIP3	-0.683083801
TNK1	-0.721194137
TNK2	-0.309443833
TNKS	0.454235064
TNKS1BP1	-1.470872527
TNKS2	1.336209907
TNMD	-1.16985841
TNN	0.42425577
TNNC1	1.114805511
TNNC2	0.114554331
TNNI1	-1.34086808
TNNI2	0.331586677
TNNI3	-1.009929028
TNNI3K	-0.648372656
TNNT1	-0.079835015
TNNT2	-0.843628425
TNNT3	2.174812153
TNP1	-0.382873697
TNP2	-0.599603478
TNPO1	1.408949496
TNPO2	0.995684326
TNPO3	0.756946736
TNR	0.017710683
TNRC18	-0.468686024
TNRC6A	-1.337647754
TNRC6B	0.349182761
TNRC6C	0.912222301
TNS1	-1.036407255
TNS2	1.13036913
TNS3	-0.890918725
TNS4	-1.308776969
TNXB	0.786228395
TOB1	0.222486444
TOB2	0.257378298
TOE1	1.648214378
TOGARAM1	-0.772558333
TOGARAM2	-1.302415027
TOLLIP	-0.266415464
TOM1	0.190931124
TOM1L1	-0.52881059
TOM1L2	2.332041602
TOMM20	1.023009985
TOMM20L	0.49708118
TOMM22	0.734332754
TOMM34	-0.753282609
TOMM40	0.781439359
TOMM40L	-0.399509262
TOMM5	0.987489706
TOMM6	0.084373761
TOMM7	1.13639691
TOMM70	0.624570763
TOMT	0.144879182
TONSL	1.593970308
TOP1	1.659002086
TOP1MT	-0.193618839
TOP2A	0.093398268
TOP2B	0.912352974
TOP3A	0.187109064
TOP3B	1.902712145
TOP6BL	0.457247402
TOPAZ1	-2.025109816
TOPBP1	-0.423750445
TOPORS	0.136759358
TOR1A	0.19279109
TOR1AIP1	0.901887326
TOR1AIP2	0.80151678
TOR1B	0.393799789
TOR2A	-0.822477105
TOR3A	0.781020968
TOR4A	-0.378517841
TOX	0.139333849
TOX2	-1.966097992
TOX3	0.052465405
TOX4	0.66214367
TP53	-0.364082794
TP53AIP1	0.357200864
TP53BP1	1.166270982
TP53BP2	-0.453371901
TP53I11	-1.141341579
TP53I13	1.22290626
TP53I3	0.368520797
TP53INP1	0.155077474
TP53INP2	1.124613903
TP53RK	0.970590242
TP53TG3	-0.911771885
TP53TG3B	-0.354178732
TP53TG3C	-1.318387979
TP53TG3D	-0.617598304
TP53TG3E	-0.844643243
TP53TG3F	-0.73111665
TP53TG5	0.861298122
TP63	-0.508507279
TP73	-0.046917258
TPBG	0.304489432
TPBGL	0.439267882
TPCN1	2.522067172
TPCN2	-0.962079215
TPD52	0.801876035
TPD52L1	-0.694807215
TPD52L2	2.20636341
TPD52L3	-1.531320389
TPGS1	-1.221287761
TPGS2	0.777786739
TPH1	0.422734248
TPH2	0.051551236
TPI1	1.747005101
TPK1	-1.062070527
TPM1	1.380231666
TPM2	-0.712604788
TPM3	1.799475305
TPM4	0.449627725
TPMT	-0.357300333
TPO	-0.617503356
TPP1	-0.089548217
TPP2	1.133724194
TPPP	-1.722048694
TPPP2	0.193699594
TPPP3	1.576328418
TPR	0.336593494
TPRA1	-0.203296832
TPRG1	-1.605641396
TPRG1L	1.239022337
TPRKB	0.991644388
TPRN	6.207907609
TPRX1	-1.061271362
TPRX2	-0.44903252
TPSAB1	0.56939325
TPSB2	-0.536488357
TPSD1	-1.010561695
TPSG1	0.793885792
TPST1	-1.296871834
TPST2	-0.614500338
TPT1	0.792317507
TPTE	-1.434552214
TPTE2	-0.287726993
TPX2	1.422544078
TRA2A	0.530746345
TRA2B	0.332723077
TRABD	1.818286704
TRABD2A	0.139067518
TRABD2B	-0.073113025
TRADD	0.660851414
TRAF1	0.761391968
TRAF2	1.260535303
TRAF3	0.350228853
TRAF3IP1	1.080348195
TRAF3IP2	0.230202904
TRAF3IP3	1.046751309
TRAF4	1.707017111
TRAF5	-0.609866795
TRAF6	-0.546296886
TRAF7	-1.018282253
TRAFD1	0.613818112
TRAIP	-0.094891865
TRAK1	0.267734504
TRAK2	-0.003211437
TRAM1	-0.04641382
TRAM1L1	-0.488133087
TRAM2	0.808125288
TRANK1	0.609853061
TRAP1	-1.157341123
TRAPPC1	-1.002425535
TRAPPC10	-0.112717161
TRAPPC11	1.129918255
TRAPPC12	-0.074044123
TRAPPC13	-0.54163371
TRAPPC14	0.739951657
TRAPPC2	-0.178119882
TRAPPC2B	-0.578191794
TRAPPC2L	2.18208442
TRAPPC3	-0.618896995
TRAPPC3L	-1.81926904
TRAPPC4	0.741968004
TRAPPC5	0.571798257
TRAPPC6A	-0.346805222
TRAPPC6B	0.522957113
TRAPPC8	-0.077077213
TRAPPC9	-1.211470763
TRARG1	1.572751039
TRAT1	-0.567881547
TRDMT1	-1.009754864
TRDN	-0.11983865
TREH	0.469268885
TREM1	0.165231485
TREM2	-0.359864216
TREML1	0.07572022
TREML2	-1.495604967
TREML4	-1.10790939
TRERF1	-0.01929413
TREX1	0.067025997
TREX2	-1.992616486
TRH	-0.310741855
TRHDE	0.049494928
TRHR	-0.699468312
TRIAP1	-1.879822049
TRIB1	0.441745257
TRIB2	0.53979048
TRIB3	0.12096117
TRIL	-1.070414858
TRIM10	-0.362253843
TRIM11	-0.65821966
TRIM13	0.571229141
TRIM14	1.202748374
TRIM15	-1.443575481
TRIM16	-0.106850517
TRIM17	0.403359739
TRIM2	1.004720559
TRIM21	-0.856792993
TRIM22	0.015860994
TRIM23	0.386749059
TRIM24	0.327900591
TRIM25	-0.832665596
TRIM26	1.003919133
TRIM27	0.64305868
TRIM28	3.317083651
TRIM29	-0.148581652
TRIM3	0.526622594
TRIM31	-0.733875449
TRIM32	0.359910552
TRIM33	0.435019343
TRIM34	-0.36340682
TRIM35	-1.59902887
TRIM36	-0.488687542
TRIM37	-0.360789625
TRIM38	-0.572116931
TRIM39	-0.009630502
TRIM4	-0.510366528
TRIM40	-0.602249501
TRIM41	1.299931991
TRIM42	-0.788865251
TRIM43	-0.067472808
TRIM43B	0.164403097
TRIM44	-1.971536191
TRIM45	1.212740301
TRIM46	0.454666002
TRIM47	-0.903225882
TRIM48	-1.059192619
TRIM49	-0.361834734
TRIM49B	-0.005978753
TRIM49C	-0.126051243
TRIM49D1	0.003361219
TRIM49D2	0.018060443
TRIM5	-0.151190414
TRIM50	-1.965444309
TRIM51	-1.031245879
TRIM51G	-0.104857455
TRIM52	-0.599555245
TRIM54	0.117801609
TRIM55	-0.469997024
TRIM56	1.104536178
TRIM58	-0.346169617
TRIM59	-0.278685727
TRIM6	0.184837867
TRIM60	-0.958120667
TRIM61	0.376905363
TRIM62	1.037406947
TRIM63	0.123948735
TRIM64	-0.717404088
TRIM64B	-0.569140471
TRIM64C	-0.051516648
TRIM65	2.179920202
TRIM66	0.395657671
TRIM67	0.097566215
TRIM68	0.517054776
TRIM69	-1.117733736
TRIM7	-0.321383461
TRIM71	-1.182600864
TRIM72	0.704863375
TRIM73	0.527441847
TRIM74	0.23524176
TRIM75	0.397518496
TRIM77	-1.01876689
TRIM8	0.572512645
TRIM9	1.580094828
TRIML1	-0.392186348
TRIML2	-0.520080495
TRIO	0.505413899
TRIOBP	-0.157110251
TRIP10	-1.044423055
TRIP11	0.185675921
TRIP12	0.16008909
TRIP13	0.104041458
TRIP4	-1.125787118
TRIP6	-0.421602173
TRIQK	0.950568505
TRIR	1.041131951
TRIT1	-0.750961891
TRMO	1.416041622
TRMT1	2.035513243
TRMT10A	-0.192230445
TRMT10B	0.085900748
TRMT10C	-0.552342198
TRMT11	0.304752393
TRMT112	1.410300077
TRMT12	0.149844114
